,P_GEN
4556,0.1712271540469973
9856,0.0003647416413373
6584,0.1218237082066869
9713,0.0003647416413373
8287,0.0291793313069908
4862,0.0905483028720626
7455,0.0003647416413373
9684,0.0972036474164133
9664,0.0003647416413373
1380,0.049
767,0.048
10084,0.1413373860182371
11447,0.0003647416413373
246,0.065
5518,0.0158224543080939
2450,0.221
5129,0.2182245430809399
11769,0.0003647416413373
4294,0.2942036553524804
6198,0.0104960835509138
4343,0.1834464751958224
6190,0.1037075718015665
1232,0.083
473,0.254
9193,0.0003647416413373
7282,0.0514285714285714
4580,0.0300783289817232
5419,0.0421409921671018
4182,0.0103394255874673
3099,0.037
5423,0.0241253263707571
3651,0.029
3137,0.01
10998,0.0124012158054711
10770,0.0003647416413373
1969,0.004
2244,0.066
9095,0.0003647416413373
3946,0.0610966057441253
126,0.151
1311,0.032
11827,0.0003647416413373
11287,0.0003647416413373
2334,0.216
9670,0.0003647416413373
65,0.283
4269,0.0227154046997389
2646,0.036
5560,0.0078328981723237
11138,0.1635866261398176
8221,0.0003647416413373
4964,0.1789033942558746
3650,0.022
3568,0.0
10802,0.0516109422492401
3003,0.09
6953,0.0127659574468085
3579,0.037
11241,0.0003647416413373
894,0.028
8184,0.0003647416413373
6397,0.0880851063829787
117,0.017
10322,0.0284498480243161
6015,0.0014099216710182
6858,0.1535562310030395
6210,0.0676762402088772
9550,0.1003039513677811
284,0.005
8626,0.0324620060790273
1010,0.035
2148,0.031
10499,0.0282674772036474
2670,0.099
3552,0.013
7096,0.0503343465045592
2036,0.248
6293,0.1170234986945169
1930,0.08
6048,0.088041775456919
8144,0.0109422492401215
7513,0.0003647416413373
2051,0.187
5959,0.0057963446475195
1234,0.244
3384,0.022
4022,0.0003133159268929
3344,0.008
1068,0.253
8149,0.2553191489361702
7298,0.2157446808510638
7926,0.0685714285714285
1719,0.133
2731,0.188
4214,0.0379112271540469
9848,0.000547112462006
2238,0.169
11485,0.0003647416413373
2665,0.028
3010,0.002
3843,0.3048563968668407
10589,0.0003647416413373
7595,0.000547112462006
9190,0.0003647416413373
6743,0.0003647416413373
3116,0.101
6247,0.0255352480417754
1609,0.057
5544,0.1104438642297649
6049,0.1298694516971279
11692,0.0003647416413373
8838,0.0641945288753799
6256,0.0484073107049608
11464,0.2989057750759878
8385,0.0800607902735562
7274,0.0003647416413373
2249,0.008
11473,0.0539817629179331
1254,0.002
7186,0.0003647416413373
10467,0.0357446808510638
1618,0.175
371,0.079
2739,0.083
1099,0.244
11647,0.000547112462006
43,0.169
9786,0.1674164133738601
7471,0.0195136778115501
4054,0.0010966057441253
3271,0.058
10580,0.0003647416413373
9632,0.0341033434650455
9565,0.0003647416413373
2855,0.011
2486,0.102
2226,0.009
3306,0.034
6779,0.0842553191489361
10134,0.0284498480243161
6843,0.0003647416413373
4410,0.1685639686684073
1123,0.062
7765,0.0521580547112461
7357,0.007112462006079
5599,0.0745691906005221
9555,0.0689361702127659
1595,0.103
1125,0.045
9258,0.0512462006079027
5223,0.2044386422976501
11116,0.0003647416413373
9823,0.0186018237082066
3112,0.202
9388,0.0003647416413373
4059,0.1243864229765012
214,0.254
4977,0.2108616187989556
9377,0.0003647416413373
3629,0.017
8757,0.0003647416413373
5057,0.195195822454308
7689,0.0187841945288753
8519,0.0003647416413373
424,0.096
8180,0.0003647416413373
6461,0.0003647416413373
6505,0.0003647416413373
11035,0.2308814589665653
10676,0.0003647416413373
9098,0.0003647416413373
2576,0.0
8785,0.1727051671732522
3248,0.137
3496,0.007
10641,0.0423100303951367
5615,0.1491383812010443
5842,0.0809921671018276
8201,0.1362310030395137
7183,0.0003647416413373
10037,0.0176899696048632
9701,0.1026747720364741
2248,0.018
5605,0.2486161879895561
7661,0.0111246200607902
9513,0.000547112462006
9062,0.0527051671732522
6095,0.280574412532637
3462,0.15
1937,0.035
4464,0.3115926892950391
5614,0.2515926892950391
8693,0.0747720364741641
6926,0.0627355623100303
5185,0.1408355091383812
8624,0.0062006079027355
9641,0.1528267477203647
9178,0.0003647416413373
10223,0.0846200607902735
2028,0.078
10078,0.2569604863221884
5765,0.0548302872062663
10771,0.0003647416413373
6762,0.1519148936170212
7898,0.0003647416413373
2400,0.117
9515,0.0003647416413373
1365,0.155
607,0.094
777,0.164
9561,0.000547112462006
8314,0.000547112462006
1640,0.081
1881,0.102
4053,0.0045430809399477
2439,0.187
6017,0.0455874673629242
1853,0.125
3808,0.0922715404699738
3512,0.056
10407,0.2241337386018237
5777,0.0382245430809399
9768,0.0003647416413373
1094,0.055
7156,0.2440121580547112
868,0.086
5181,0.1633942558746736
3093,0.052
7766,0.0724012158054711
7527,0.1028571428571428
9061,0.0877203647416413
4148,0.015509138381201
952,0.045
4075,0.1839164490861618
9264,0.0093009118541033
3572,0.035
11489,0.0003647416413373
7364,0.0003647416413373
6930,0.0078419452887537
2480,0.022
9523,0.0003647416413373
2109,0.015
2309,0.161
9393,0.0634650455927051
5069,0.0065796344647519
5154,0.1756135770234986
6253,0.0958746736292428
2798,0.203
3834,0.0070496083550913
1271,0.203
5304,0.0007832898172323
7866,0.2305167173252279
2266,0.083
3351,0.081
1643,0.27
724,0.244
5894,0.2497127937336814
7952,0.0503343465045592
2749,0.166
11215,0.0003647416413373
2638,0.053
632,0.297
3898,0.0186422976501305
11113,0.0003647416413373
1318,0.315
515,0.257
8591,0.1189057750759878
10959,0.0003647416413373
3716,0.052
6763,0.2020668693009118
172,0.004
5516,0.002976501305483
10065,0.0496048632218845
10719,0.0003647416413373
3659,0.0
7887,0.0003647416413373
10484,0.0003647416413373
3656,0.04
4247,0.0653263707571801
4168,0.1760835509138381
6096,0.2752480417754568
10581,0.0003647416413373
2398,0.032
7955,0.1934954407294832
1651,0.036
5465,0.1588511749347258
6594,0.0032826747720364
695,0.212
3585,0.029
5392,0.2009921671018276
4281,0.2927937336814621
8259,0.0434042553191489
6877,0.1787234042553191
4882,0.1264229765013054
11098,0.0003647416413373
2643,0.003
5993,0.062976501305483
3054,0.281
2979,0.207
2094,0.088
1501,0.184
10113,0.0145896656534954
1285,0.006
11557,0.0815197568389057
2986,0.244
11219,0.0645592705167173
10907,0.0003647416413373
11507,0.1404255319148936
4,0.284
11143,0.0003647416413373
1996,0.008
2503,0.028
7588,0.159756838905775
9973,0.0381155015197568
239,0.067
7415,0.0003647416413373
6218,0.0051697127937336
11451,0.0003647416413373
11359,0.011854103343465
7127,0.0003647416413373
1038,0.187
7449,0.0235258358662613
1002,0.019
6829,0.2146504559270516
9883,0.1152583586626139
9962,0.0003647416413373
70,0.099
6781,0.1106990881458966
6152,0.018485639686684
2482,0.02
10493,0.0003647416413373
377,0.021
3595,0.045
7243,0.1646808510638298
6925,0.078966565349544
5639,0.0054830287206266
1751,0.032
7003,0.1347720364741641
1869,0.097
10547,0.0339209726443769
2295,0.013
9870,0.002370820668693
3242,0.086
5554,0.2097650130548302
2593,0.077
1245,0.082
1109,0.197
5281,0.0234986945169712
7784,0.0107598784194528
340,0.102
9610,0.0003647416413373
835,0.093
10000,0.0003647416413373
1732,0.0
7009,0.3049240121580547
3284,0.137
5738,0.0230287206266318
4363,0.0360313315926892
5294,0.1895561357702349
5217,0.0003133159268929
964,0.093
4334,0.00266318537859
2321,0.0
5285,0.0109660574412532
6061,0.018485639686684
8906,0.0003647416413373
2840,0.076
5266,0.1132637075718015
8706,0.0003647416413373
2662,0.002
6565,0.004741641337386
8584,0.1298480243161094
9864,0.0003647416413373
8240,0.0479635258358662
6086,0.1666840731070496
3583,0.001
9594,0.0164133738601823
7633,0.3082066869300912
10107,0.0003647416413373
887,0.018
5228,0.2859007832898171
4005,0.1743603133159268
5258,0.107154046997389
4646,0.2005221932114882
11391,0.0003647416413373
11642,0.0003647416413373
10363,0.0977507598784194
9777,0.0519756838905775
9808,0.0003647416413373
10348,0.0003647416413373
1756,0.05
10505,0.085531914893617
7166,0.0800607902735562
3224,0.057
5484,0.0589033942558746
6670,0.1203647416413373
3254,0.027
7648,0.0003647416413373
6031,0.1182767624020887
3045,0.01
4156,0.2520626631853785
10341,0.0003647416413373
2479,0.025
6436,0.2046200607902735
4603,0.1359791122715404
3223,0.046
7361,0.0003647416413373
5844,0.0159791122715404
5420,0.1853263707571801
1200,0.013
10972,0.0003647416413373
11586,0.0003647416413373
7557,0.0003647416413373
5340,0.2321671018276762
5289,0.113420365535248
10319,0.0665653495440729
10182,0.021337386018237
3299,0.047
2548,0.013
6810,0.1728875379939209
1474,0.311
1343,0.149
11223,0.058176291793313
692,0.295
11312,0.0339209726443769
1215,0.231
159,0.148
3118,0.049
2070,0.047
485,0.178
10303,0.0034650455927051
288,0.003
968,0.052
1767,0.255
5857,0.0792689295039164
4238,0.04088772845953
2151,0.017
1058,0.029
10225,0.1147112462006079
4935,0.1007310704960835
8989,0.0003647416413373
5056,0.0836553524804177
8194,0.0468693009118541
11648,0.0102127659574468
291,0.027
10454,0.0713069908814589
1936,0.232
4119,0.0115926892950391
9348,0.2489361702127659
105,0.279
7842,0.0003647416413373
3040,0.017
10578,0.0003647416413373
11494,0.0003647416413373
6184,0.1214099216710182
10554,0.1336778115501519
6106,0.0947780678851174
10007,0.0003647416413373
31,0.037
11317,0.235258358662614
9026,0.1041337386018236
1329,0.085
2532,0.079
1033,0.002
3398,0.204
979,0.161
9884,0.2606079027355623
614,0.024
7132,0.0003647416413373
3685,0.009
11498,0.0003647416413373
2423,0.252
7141,0.0105775075987841
2997,0.008
10398,0.000547112462006
5025,0.2312271540469973
9238,0.0003647416413373
1352,0.111
5364,0.0712793733681462
6992,0.0003647416413373
2323,0.094
7265,0.0211550151975683
7700,0.0003647416413373
7128,0.0003647416413373
6083,0.2780678851174934
9155,0.0820668693009118
8073,0.0160486322188449
8074,0.0083890577507598
11088,0.2553191489361702
4989,0.2830809399477806
1711,0.003
1880,0.06
2687,0.204
8173,0.0003647416413373
8985,0.000547112462006
8841,0.0058358662613981
8191,0.0492401215805471
7001,0.0818844984802431
795,0.257
6084,0.2589556135770234
11302,0.0003647416413373
112,0.048
2396,0.049
7806,0.0032826747720364
8689,0.3003647416413373
10275,0.0517933130699088
3020,0.28
8991,0.0003647416413373
374,0.015
10265,0.159756838905775
1310,0.01
5917,0.1518015665796344
1195,0.014
3340,0.062
4605,0.0693994778067885
7518,0.005288753799392
1843,0.019
3367,0.097
6688,0.0638297872340425
762,0.0
11726,0.0003647416413373
1968,0.009
1018,0.118
6129,0.0007832898172323
606,0.077
6980,0.0003647416413373
4921,0.1577545691906005
8414,0.0003647416413373
8885,0.1697872340425532
5848,0.0106527415143603
5957,0.0061096605744125
10059,0.0003647416413373
11019,0.0003647416413373
2950,0.048
8148,0.1457142857142857
1151,0.141
7923,0.0676595744680851
8660,0.0003647416413373
1152,0.204
9984,0.039756838905775
9520,0.000547112462006
8466,0.0003647416413373
8404,0.2507598784194529
11448,0.0003647416413373
5637,0.0109660574412532
3803,0.009242819843342
206,0.044
4898,0.1558746736292428
10159,0.0102127659574468
10385,0.0003647416413373
583,0.047
5675,0.283864229765013
2431,0.042
8925,0.1139817629179331
2775,0.186
4124,0.144751958224543
6270,0.012219321148825
4348,0.1790600522193211
10071,0.2638905775075988
2909,0.011
1041,0.286
643,0.008
871,0.07
7646,0.0003647416413373
8825,0.2947112462006079
923,0.0
5964,0.1261096605744125
8017,0.1561094224924012
3778,0.2583289817232375
3810,0.2390600522193211
6589,0.0773252279635258
1136,0.107
6087,0.1574412532637075
4081,0.0512271540469973
2175,0.003
631,0.11
9247,0.0078419452887537
1979,0.23
161,0.117
1592,0.059
6414,0.0003647416413373
8763,0.0003647416413373
9921,0.0568996960486322
11445,0.0003647416413373
7040,0.0001823708206686
628,0.309
4347,0.2932637075718015
5965,0.1154569190600522
2477,0.088
8227,0.0003647416413373
6108,0.0106527415143603
4814,0.0305483028720626
2212,0.134
10360,0.1207294832826747
11460,0.1349544072948328
11336,0.0003647416413373
699,0.014
10674,0.0003647416413373
10362,0.1510030395136778
2657,0.074
10345,0.0003647416413373
5140,0.0548302872062663
4389,0.1765535248041775
6452,0.0003647416413373
573,0.267
11345,0.0003647416413373
6880,0.0667477203647416
2679,0.023
9287,0.0003647416413373
2368,0.015
5629,0.0849086161879895
4695,0.0147258485639686
4382,0.2056919060052219
10457,0.1619452887537994
2873,0.001
4495,0.3007832898172323
4572,0.132219321148825
3155,0.016
885,0.013
3368,0.077
7191,0.0196960486322188
6853,0.0171428571428571
10372,0.0589057750759878
3472,0.015
4578,0.0
6323,0.0003647416413373
11002,0.0003647416413373
9781,0.2438297872340425
4939,0.1367624020887728
8788,0.106322188449848
2627,0.257
2515,0.067
10758,0.0320972644376899
3613,0.008
4147,0.0197389033942558
8560,0.0003647416413373
1005,0.001
5739,0.0599999999999999
1684,0.153
1559,0.078
3128,0.091
9821,0.0003647416413373
5820,0.0831853785900783
11592,0.0003647416413373
9314,0.0317325227963525
224,0.05
4051,0.0043864229765013
1611,0.073
4061,0.1742036553524804
4368,0.0399477806788511
1555,0.212
1686,0.203
499,0.06
5718,0.0258485639686684
8649,0.000547112462006
977,0.005
4188,0.2240208877284595
8165,0.2069908814589665
491,0.038
1142,0.068
6161,0.0145691906005221
5193,0.0211488250652741
1511,0.014
10851,0.2478419452887538
10314,0.0842553191489361
4680,0.0761357702349869
3926,0.0046997389033942
4568,0.188929503916449
1560,0.308
6785,0.0251671732522796
3917,0.2791644908616187
9524,0.0003647416413373
7802,0.0003647416413373
1678,0.047
3914,0.1214099216710182
1513,0.057
2108,0.029
3091,0.221
4007,0.2022454308093994
1571,0.037
9362,0.2620668693009119
3581,0.0
3202,0.059
2964,0.157
7355,0.0525227963525835
7998,0.0091185410334346
11578,0.0003647416413373
4160,0.2642819843342036
9769,0.0003647416413373
7945,0.0003647416413373
2613,0.197
7773,0.0634650455927051
2399,0.058
11378,0.0609118541033434
5075,0.0908616187989556
5827,0.0462140992167101
3941,0.1853263707571801
4957,0.1306527415143603
11205,0.0003647416413373
9876,0.1787234042553191
1226,0.001
8420,0.0003647416413373
3359,0.004
11690,0.0003647416413373
4518,0.0170757180156657
8522,0.0003647416413373
9142,0.0003647416413373
3506,0.045
8722,0.1424316109422492
1014,0.087
7763,0.0377507598784194
6684,0.2106382978723404
10405,0.2046200607902735
11012,0.0003647416413373
3647,0.006
8701,0.0003647416413373
5205,0.2714882506527415
13,0.311
2262,0.044
10133,0.0288145896656534
11102,0.0003647416413373
9857,0.0003647416413373
5619,0.0646997389033942
11502,0.0003647416413373
10577,0.0003647416413373
10376,0.0016413373860182
10927,0.0014589665653495
5063,0.148041775456919
5683,0.2072584856396866
9315,0.0826139817629179
7522,0.0262613981762917
585,0.014
2041,0.094
1427,0.157
3197,0.027
8907,0.0003647416413373
4612,0.0612532637075717
1566,0.15
5017,0.0819321148825065
8047,0.0339209726443769
856,0.146
6427,0.2208510638297872
7722,0.2835866261398176
4266,0.0377545691906005
11554,0.0390273556231003
5369,0.0045430809399477
4315,0.0648563968668407
1521,0.163
9272,0.0085714285714285
8548,0.1369604863221884
5409,0.0281984334203655
6613,0.0012765957446808
8850,0.0003647416413373
9363,0.0164133738601823
5837,0.1303394255874673
705,0.006
5116,0.0350913838120104
4790,0.1174934725848563
8669,0.007112462006079
10933,0.1865653495440729
10576,0.0003647416413373
9826,0.0820668693009118
11562,0.2762917933130699
9922,0.1159878419452887
8413,0.0003647416413373
11569,0.0727659574468085
6869,0.1674164133738601
3624,0.034
9956,0.0003647416413373
1597,0.057
3982,0.2056919060052219
3289,0.05
9175,0.0133130699088145
378,0.003
6040,0.3147258485639686
10315,0.106322188449848
7615,0.0175075987841945
880,0.01
10714,0.0003647416413373
3169,0.001
5543,0.0907049608355091
1854,0.233
3666,0.029
9481,0.0003647416413373
9993,0.0003647416413373
8756,0.0003647416413373
4953,0.0330548302872062
8908,0.0003647416413373
771,0.083
1858,0.059
2761,0.054
2011,0.214
9440,0.0443161094224924
8219,0.0003647416413373
10805,0.0417629179331307
3077,0.104
325,0.286
3140,0.019
3578,0.047
10097,0.0003647416413373
4521,0.0078328981723237
7611,0.0003647416413373
5539,0.0115926892950391
1610,0.077
4153,0.0614099216710182
10288,0.0003647416413373
11323,0.3029179331306991
1733,0.0
3550,0.122
7316,0.0003647416413373
5933,0.0933681462140992
4704,0.0667362924281984
5631,0.0578067885117493
4369,0.0543603133159268
2047,0.02
1391,0.058
11212,0.0003647416413373
1994,0.016
1421,0.118
3858,0.204751958224543
3887,0.1762402088772845
10132,0.1448024316109422
7099,0.0970212765957446
559,0.015
3963,0.0921148825065274
7859,0.0632826747720364
1163,0.001
2738,0.126
7792,0.0003647416413373
1789,0.0
9425,0.0003647416413373
1296,0.287
10883,0.0979331306990881
10875,0.0003647416413373
10158,0.000547112462006
8145,0.1347720364741641
4715,0.0800522193211488
7087,0.0001823708206686
9999,0.0003647416413373
10154,0.0003647416413373
884,0.016
2658,0.059
8849,0.0003647416413373
3435,0.0
2021,0.037
6352,0.0541641337386018
7599,0.0003647416413373
3383,0.021
789,0.011
4064,0.2852741514360313
7334,0.1816413373860182
7145,0.035015197568389
6149,0.0133159268929503
2268,0.041
4533,0.252219321148825
6258,0.1547780678851174
6687,0.0986626139817629
461,0.036
5015,0.2649086161879895
5494,0.0009399477806788
6009,0.1062140992167101
3298,0.068
294,0.157
78,0.238
8711,0.000547112462006
4613,0.1444386422976501
2736,0.126
7774,0.0683890577507598
3540,0.001
2821,0.153
2284,0.091
950,0.025
2215,0.172
4947,0.0198955613577023
11078,0.0452279635258358
5298,0.147728459530026
9539,0.159209726443769
11101,0.0003647416413373
650,0.147
11649,0.0357446808510638
293,0.071
5717,0.0036031331592689
8190,0.0153191489361702
1413,0.208
2281,0.31
5834,0.1565013054830287
640,0.013
7931,0.000547112462006
1987,0.072
10260,0.1916717325227963
7543,0.0227963525835866
8603,0.0003647416413373
5166,0.0134725848563968
10233,0.0003647416413373
10747,0.1249240121580547
8277,0.000547112462006
10498,0.0176899696048632
6292,0.1969190600522192
4525,0.0968146214099216
2458,0.008
10768,0.0003647416413373
1603,0.0
1410,0.069
1004,0.003
8301,0.1920364741641337
10060,0.0003647416413373
10155,0.0003647416413373
1072,0.119
4416,0.0838120104438642
5488,0.0443342036553524
8336,0.0393920972644376
11732,0.0003647416413373
4178,0.0358746736292428
3038,0.015
806,0.086
10435,0.0003647416413373
4992,0.1124804177545691
11528,0.0003647416413373
3442,0.07
3444,0.169
5698,0.0211488250652741
8329,0.0003647416413373
9797,0.0286322188449848
6612,0.000547112462006
11274,0.0767781155015197
9080,0.0246200607902735
364,0.069
2546,0.099
11803,0.2952583586626139
5918,0.0856919060052219
10381,0.0003647416413373
10324,0.0127659574468085
3165,0.05
8263,0.011854103343465
10491,0.0003647416413373
10836,0.1531914893617021
428,0.093
1191,0.101
5669,0.2218276762402088
9796,0.0775075987841945
10643,0.1298480243161094
5290,0.0773890339425587
9541,0.2505775075987842
10741,0.1927659574468085
5432,0.0418276762402088
3589,0.014
7905,0.0248024316109422
1544,0.006
7205,0.0324620060790273
7589,0.2936170212765958
745,0.21
8129,0.0003647416413373
11636,0.0003647416413373
5079,0.1665274151436031
1626,0.018
6896,0.0003647416413373
8315,0.0003647416413373
6110,0.0010966057441253
2788,0.014
8764,0.0003647416413373
8558,0.0003647416413373
1745,0.152
6206,0.0615665796344647
458,0.135
11313,0.1034042553191489
85,0.017
2187,0.27
2489,0.25
1026,0.082
10163,0.159756838905775
7323,0.0003647416413373
4675,0.1062140992167101
2772,0.197
941,0.064
4978,0.2777545691906005
1818,0.183
5852,0.2414099216710182
6698,0.0003647416413373
9183,0.0003647416413373
9159,0.0665653495440729
10066,0.1017629179331307
10259,0.1480851063829787
1553,0.272
6596,0.0003647416413373
5863,0.1364490861618798
4759,0.0166057441253263
8468,0.0003647416413373
3623,0.128
7397,0.2467477203647416
3185,0.009
6367,0.0003647416413373
1677,0.056
52,0.062
4888,0.135509138381201
4378,0.1173368146214099
11192,0.0003647416413373
4684,0.0487206266318537
4359,0.1257963446475195
8251,0.198419452887538
10249,0.0003647416413373
8100,0.2290577507598784
9196,0.0003647416413373
11381,0.0040121580547112
10669,0.0003647416413373
9276,0.0003647416413373
2800,0.098
1682,0.002
2528,0.003
4261,0.2598955613577023
4686,0.0349347258485639
11434,0.0003647416413373
11218,0.000547112462006
1372,0.287
8840,0.0156838905775075
8462,0.0003647416413373
542,0.153
6876,0.2846808510638298
3798,0.116396866840731
3320,0.174
9609,0.000547112462006
9297,0.0651063829787234
1673,0.056
2565,0.116
1374,0.173
933,0.109
6287,0.0172323759791122
5408,0.0238120104438642
11457,0.0745896656534954
1879,0.272
4245,0.028355091383812
8672,0.0545288753799392
6003,0.0529503916449086
5628,0.0678328981723237
3495,0.001
9485,0.000547112462006
10044,0.0003647416413373
83,0.038
694,0.245
1406,0.015
8182,0.0003647416413373
11211,0.0003647416413373
1656,0.004
404,0.023
1069,0.103
3170,0.0
5359,0.2727415143603133
123,0.1
8561,0.0003647416413373
5946,0.0654830287206266
2054,0.289
3012,0.011
5978,0.0126892950391644
7410,0.000547112462006
845,0.019
227,0.035
4714,0.0440208877284595
2946,0.131
6551,0.0003647416413373
10100,0.0003647416413373
3129,0.206
1096,0.104
11740,0.0003647416413373
10006,0.0003647416413373
5513,0.0245953002610966
8490,0.0972036474164133
6415,0.0003647416413373
7641,0.0182370820668693
3467,0.009
194,0.0
5354,0.245639686684073
4210,0.0167624020887728
8233,0.0003647416413373
1960,0.279
2409,0.03
5418,0.1115404699738903
8513,0.0003647416413373
5555,0.1455352480417754
3291,0.019
1693,0.244
7752,0.0003647416413373
6192,0.0698694516971279
9814,0.0003647416413373
7356,0.0184194528875379
4460,0.081462140992167
1658,0.049
92,0.188
3486,0.0
3920,0.0444908616187989
7744,0.0003647416413373
2048,0.009
11543,0.0003647416413373
9538,0.0645592705167173
5264,0.0227154046997389
111,0.045
7596,0.0003647416413373
3114,0.162
1278,0.009
2940,0.023
1856,0.074
8429,0.0085714285714285
195,0.074
8381,0.0093009118541033
3745,0.2003655352480417
7047,0.0176899696048632
6768,0.1358662613981762
9319,0.0682066869300911
1472,0.157
3484,0.004
8635,0.1251063829787234
1631,0.191
10210,0.0724012158054711
3491,0.046
9268,0.1092401215805471
9084,0.0003647416413373
7419,0.0003647416413373
10684,0.0003647416413373
6885,0.0003647416413373
8102,0.1212765957446808
3489,0.01
1467,0.081
2322,0.03
970,0.04
3304,0.151
10278,0.0802431610942249
1081,0.069
11117,0.0003647416413373
1568,0.074
8871,0.0523404255319148
1190,0.106
9894,0.0443161094224924
10534,0.0003647416413373
10120,0.150273556231003
10094,0.0003647416413373
2811,0.101
7360,0.0003647416413373
7791,0.0003647416413373
64,0.224
1546,0.0
1052,0.243
4619,0.188929503916449
5867,0.066266318537859
9644,0.0941033434650455
101,0.142
4698,0.0676762402088772
1741,0.246
1575,0.005
6948,0.000547112462006
10797,0.1150759878419452
9522,0.0003647416413373
9652,0.2746504559270517
10503,0.0424924012158054
3986,0.0507571801566579
11495,0.0003647416413373
2277,0.098
5655,0.2716449086161879
10177,0.2337993920972644
10746,0.1504559270516717
2915,0.003
10675,0.0003647416413373
2145,0.041
2794,0.162
3030,0.022
9588,0.1046808510638297
10611,0.2540425531914894
9898,0.0003647416413373
6878,0.1588449848024316
9465,0.000547112462006
2697,0.123
3985,0.0819321148825065
10250,0.0003647416413373
257,0.01
6435,0.129483282674772
10800,0.097386018237082
9766,0.0003647416413373
6759,0.021337386018237
2117,0.023
9233,0.0003647416413373
4633,0.2559791122715404
10639,0.0063829787234042
3089,0.046
2193,0.072
10289,0.0003647416413373
2348,0.134
11810,0.0452279635258358
3024,0.234
392,0.114
8339,0.1406079027355623
2851,0.017
11328,0.2436474164133738
14,0.298
9963,0.0003647416413373
6616,0.0351975683890577
10691,0.1221884498480243
3633,0.002
6753,0.0003647416413373
5920,0.0100261096605744
4782,0.0491906005221932
8997,0.0003647416413373
4256,0.2591122715404699
785,0.028
10431,0.0003647416413373
11695,0.005288753799392
4307,0.1774934725848563
11613,0.3151367781155015
5400,0.110130548302872
3681,0.031
5905,0.1579112271540469
4293,0.1633942558746736
9794,0.1198176291793313
6703,0.0003647416413373
3318,0.225
8573,0.0102127659574468
11236,0.000547112462006
2601,0.011
313,0.035
8387,0.1949544072948328
7658,0.0003647416413373
469,0.029
4301,0.0263185378590078
6628,0.1568389057750759
7138,0.0003647416413373
10739,0.1214589665653495
4815,0.0228720626631853
6353,0.0176899696048632
10539,0.0003647416413373
5921,0.0020365535248041
1493,0.005
10969,0.0003647416413373
3226,0.22
8048,0.0364741641337386
5437,0.1236031331592689
8532,0.1484498480243161
3801,0.0307049608355091
10759,0.0072948328267477
3222,0.075
3142,0.079
11568,0.2246808510638298
697,0.121
10198,0.0003647416413373
236,0.065
8901,0.0003647416413373
2461,0.022
4991,0.1914360313315926
8990,0.0003647416413373
10216,0.1517325227963525
10262,0.2956231003039513
5083,0.1698172323759791
1817,0.12
8481,0.1032218844984802
11570,0.0417629179331307
4311,0.0844386422976501
8729,0.2104559270516717
10483,0.0003647416413373
10982,0.2762917933130699
2835,0.031
10450,0.0844376899696048
7647,0.0003647416413373
6154,0.0222454308093994
7162,0.1291185410334346
8378,0.000547112462006
4272,0.0126892950391644
3272,0.029
9655,0.014224924012158
3405,0.007
2747,0.072
1085,0.041
613,0.063
8715,0.0003647416413373
177,0.041
9254,0.0731306990881459
6889,0.0003647416413373
5950,0.0770757180156657
9825,0.0640121580547112
10525,0.0003647416413373
1129,0.035
2360,0.107
10924,0.0003647416413373
2849,0.034
3648,0.018
7023,0.0140425531914893
7287,0.2489361702127659
6430,0.2792097264437689
4652,0.1970757180156657
9590,0.1340425531914893
2702,0.02
1225,0.004
8193,0.0262613981762917
5415,0.0278851174934725
5265,0.0667362924281984
9303,0.2762917933130699
2263,0.097
551,0.035
1166,0.038
8276,0.0003647416413373
11616,0.1440729483282674
3772,0.0009399477806788
5527,0.1127937336814621
7032,0.0003647416413373
5092,0.0225587467362924
3041,0.024
1516,0.023
2785,0.048
5869,0.0750391644908616
10867,0.0003647416413373
1384,0.042
2233,0.205
6849,0.0003647416413373
1625,0.026
11506,0.0667477203647416
4829,0.00266318537859
7277,0.0003647416413373
7516,0.000547112462006
1489,0.019
5756,0.0036031331592689
2181,0.01
10312,0.1621276595744681
3653,0.03
342,0.061
3962,0.0950913838120104
8328,0.0003647416413373
9329,0.0003647416413373
11641,0.0003647416413373
1141,0.032
1157,0.102
7706,0.000547112462006
3101,0.018
11030,0.1867477203647416
661,0.303
2385,0.087
9907,0.0003647416413373
5590,0.0300783289817232
8615,0.0003647416413373
1506,0.142
4279,0.1250130548302871
4552,0.0316449086161879
2075,0.001
981,0.248
10958,0.0003647416413373
11329,0.1949544072948328
11606,0.1816413373860182
2061,0.244
4276,0.1778067885117493
9429,0.0003647416413373
1097,0.164
1298,0.23
1726,0.021
11361,0.0501519756838905
1862,0.007
865,0.114
5381,0.1926892950391644
11452,0.0003647416413373
6702,0.0003647416413373
8651,0.0003647416413373
683,0.309
1466,0.03
10522,0.0003647416413373
4429,0.0328981723237597
898,0.008
1784,0.035
9171,0.0891793313069908
7801,0.0003647416413373
1545,0.002
11531,0.0003647416413373
10447,0.0056534954407294
5940,0.0093994778067885
710,0.196
11707,0.0767781155015197
4329,0.0777023498694516
229,0.008
4665,0.0144125326370757
2417,0.042
7574,0.0780547112462006
578,0.146
10551,0.1028571428571428
1914,0.021
3139,0.001
4913,0.2171279373368145
9578,0.0003647416413373
8900,0.0003647416413373
7576,0.1028571428571428
3901,0.0792689295039164
8811,0.0003647416413373
9667,0.0003647416413373
5280,0.0538903394255874
1698,0.177
8010,0.2367173252279635
2267,0.076
6309,0.1649608355091383
10568,0.0003647416413373
