,Site,TempOut,OutHum,DewPt,WindSpeed,WindRun,WindChill,HeatIndex,THWIndex,Bar,Rain,RainRate,SolarRad,SolarEnergy,P_GEN,Temp_Pressure_ratio,Humidity_Radiation_ratio
9689,Forest Road,13.8,60.0,6.2,5,2.5,13.5,13.1,12.8,756.3,0.0,0.0,389.0,16.73,0.38990881458966564,0.018246727489091633,0.15424164524421594
9690,Forest Road,14.9,58.0,6.7,5,2.5,14.8,14.2,14.1,756.3,0.0,0.0,639.0,27.48,0.5305167173252279,0.019701176781700386,0.09076682316118936
9691,Forest Road,14.4,59.0,6.5,5,2.5,14.2,13.7,13.4,756.5,0.0,0.0,248.0,10.67,0.43258358662613977,0.019035029742233974,0.23790322580645162
9692,Forest Road,15.2,56.0,6.4,5,2.5,15.1,14.3,14.3,756.5,0.0,0.0,285.0,12.26,0.2235866261398176,0.020092531394580303,0.19649122807017544
9693,Forest Road,15.8,51.0,5.7,5,2.5,15.8,14.7,14.7,756.7,0.0,0.0,375.0,16.13,0.5299696048632219,0.020880137438879343,0.136
9694,Forest Road,16.1,51.0,5.9,5,2.5,16.1,15.0,15.0,756.7,0.0,0.0,395.0,16.99,0.5071732522796353,0.02127659574468085,0.1291139240506329
9695,Forest Road,16.2,52.0,6.3,4,2.0,16.2,15.2,15.2,756.8,0.0,0.0,348.0,14.97,0.44042553191489364,0.021405919661733615,0.14942528735632185
9696,Forest Road,17.1,51.0,6.9,5,2.5,17.1,16.1,16.1,756.8,0.0,0.0,672.0,28.9,0.49021276595744684,0.02259513742071882,0.07589285714285714
9697,Forest Road,16.7,49.0,5.9,5,2.5,16.7,15.6,15.6,756.9,0.0,0.0,563.0,24.21,0.07750759878419453,0.022063680803276524,0.08703374777975133
9698,Forest Road,18.0,47.0,6.5,4,2.0,18.0,16.9,16.9,756.9,0.0,0.0,731.0,31.44,0.3800607902735562,0.023781212841854936,0.06429548563611491
9699,Forest Road,16.6,52.0,6.7,4,2.0,16.6,15.6,15.6,757.0,0.0,0.0,146.0,6.28,0.045775075987841946,0.02192866578599736,0.3561643835616438
9700,Forest Road,18.2,49.0,7.3,4,2.0,18.2,17.2,17.2,756.9,0.0,0.0,573.0,24.64,0.14954407294832825,0.024045448540097766,0.08551483420593368
9701,Forest Road,18.2,45.0,6.0,4,2.0,18.2,16.9,16.9,757.0,0.0,0.0,508.0,21.85,0.10267477203647415,0.02404227212681638,0.08858267716535433
9702,Forest Road,18.4,44.0,6.0,3,1.5,18.4,17.2,17.2,757.2,0.0,0.0,269.0,11.57,0.026261398176291792,0.024300052826201794,0.16356877323420074
9703,Forest Road,17.2,50.0,6.6,2,1.0,17.2,16.1,16.1,757.3,0.0,0.0,151.0,6.49,0.0731306990881459,0.022712267265284563,0.33112582781456956
9704,Forest Road,16.6,51.0,6.4,2,1.0,16.6,15.6,15.6,757.5,0.0,0.0,89.0,3.83,0.013495440729483282,0.021914191419141915,0.5730337078651685
9705,Forest Road,16.4,49.0,5.7,1,0.5,16.4,15.3,15.3,757.6,0.0,0.0,72.0,3.1,0.000547112462006079,0.02164730728616684,0.6805555555555556
9706,Forest Road,16.5,49.0,5.7,2,1.0,16.5,15.4,15.4,757.7,0.0,0.0,53.0,2.28,0.000364741641337386,0.021776428665698823,0.9245283018867925
9707,Forest Road,16.6,51.0,6.4,0,0.0,16.6,15.6,15.6,757.9,0.0,0.0,17.0,0.73,0.000364741641337386,0.021902625676210586,3.0
9708,Forest Road,15.1,57.0,6.6,1,0.5,15.1,14.2,14.2,758.1,0.0,0.0,1.0,0.04,0.000364741641337386,0.01991821659411687,57.0
9709,Forest Road,15.1,58.0,6.9,0,0.0,15.1,14.3,14.3,758.1,0.0,0.0,0.0,0.0,0.000364741641337386,0.01991821659411687,inf
9710,Forest Road,14.6,60.0,6.9,0,0.0,14.6,13.9,13.9,758.4,0.0,0.0,0.0,0.0,0.000364741641337386,0.019251054852320676,inf
9711,Forest Road,13.4,65.0,7.0,0,0.0,13.4,12.9,12.9,758.6,0.0,0.0,0.0,0.0,0.000364741641337386,0.017664118112312156,inf
9712,Forest Road,13.2,66.0,7.0,0,0.0,13.2,12.6,12.6,758.7,0.0,0.0,0.0,0.0,0.000364741641337386,0.017398181099248712,inf
9713,Forest Road,12.8,68.0,7.0,0,0.0,12.8,12.3,12.3,759.0,0.0,0.0,0.0,0.0,0.000364741641337386,0.016864295125164692,inf
9714,Forest Road,13.0,67.0,7.0,0,0.0,13.0,12.5,12.5,759.1,0.0,0.0,0.0,0.0,0.000364741641337386,0.017125543406665788,inf
9715,Forest Road,12.3,68.0,6.6,0,0.0,12.3,11.9,11.9,759.1,0.0,0.0,0.0,0.0,0.000364741641337386,0.016203398761691478,inf
9716,Forest Road,12.0,70.0,6.7,0,0.0,12.0,11.6,11.6,759.1,0.0,0.0,0.0,0.0,0.000364741641337386,0.01580819391384534,inf
9717,Forest Road,11.6,72.0,6.7,0,0.0,11.6,11.2,11.2,759.1,0.0,0.0,0.0,0.0,0.000364741641337386,0.015281254116717165,inf
9718,Forest Road,11.1,75.0,6.8,0,0.0,11.1,10.9,10.9,759.1,0.0,0.0,0.0,0.0,0.000364741641337386,0.014622579370306941,inf
9719,Forest Road,9.5,82.0,6.6,0,0.0,9.5,9.5,9.5,758.5,0.0,0.0,0.0,0.0,0.000364741641337386,0.012524719841793012,inf
9720,Forest Road,10.5,77.0,6.6,0,0.0,10.5,10.4,10.4,759.0,0.0,0.0,0.0,0.0,0.000364741641337386,0.01383399209486166,inf
9721,Forest Road,10.2,79.0,6.7,0,0.0,10.2,10.1,10.1,759.1,0.0,0.0,0.0,0.0,0.000364741641337386,0.01343696482676854,inf
9722,Forest Road,10.2,79.0,6.7,0,0.0,10.2,10.1,10.1,759.2,0.0,0.0,0.0,0.0,0.000364741641337386,0.013435194942044256,inf
9723,Forest Road,9.7,80.0,6.4,0,0.0,9.7,9.6,9.6,759.2,0.0,0.0,0.0,0.0,0.000364741641337386,0.012776606954689145,inf
9724,Forest Road,9.3,82.0,6.4,0,0.0,9.3,9.3,9.3,759.2,0.0,0.0,0.0,0.0,0.000364741641337386,0.012249736564805058,inf
9725,Forest Road,8.3,85.0,5.9,1,0.5,8.3,8.3,8.3,759.2,0.0,0.0,0.0,0.0,0.000364741641337386,0.010932560590094837,inf
9726,Forest Road,8.4,85.0,6.1,0,0.0,8.4,8.4,8.4,759.3,0.0,0.0,0.0,0.0,0.010577507598784196,0.011062821019359938,inf
9727,Forest Road,7.9,86.0,5.7,1,0.5,7.9,7.9,7.9,759.3,0.0,0.0,2.0,0.09,0.013313069908814588,0.01040431976820756,43.0
9728,Forest Road,7.8,87.0,5.8,1,0.5,7.8,7.8,7.8,759.2,0.0,0.0,15.0,0.65,0.02060790273556231,0.010273972602739725,5.8
9729,Forest Road,8.3,87.0,6.3,1,0.5,8.3,8.4,8.4,759.3,0.0,0.0,36.0,1.55,0.06164133738601824,0.010931120769129462,2.4166666666666665
9730,Forest Road,8.8,86.0,6.6,1,0.5,8.8,8.8,8.8,759.4,0.0,0.0,31.0,1.33,0.11069908814589666,0.011588095865156705,2.774193548387097
9731,Forest Road,9.6,85.0,7.2,1,0.5,9.6,9.6,9.6,759.6,0.0,0.0,39.0,1.68,0.16395136778115502,0.01263823064770932,2.1794871794871793
9732,Forest Road,10.8,83.0,8.0,2,1.0,10.8,10.7,10.7,759.6,0.0,0.0,45.0,1.94,0.21027355623100305,0.014218009478672987,1.8444444444444446
9733,Forest Road,12.1,79.0,8.5,1,0.5,12.1,11.9,11.9,759.7,0.0,0.0,48.0,2.06,0.18401215805471122,0.015927339739370803,1.6458333333333333
9734,Forest Road,12.9,76.0,8.8,1,0.5,12.9,12.7,12.7,759.8,0.0,0.0,53.0,2.28,0.27519756838905773,0.016978152145301396,1.4339622641509433
9735,Forest Road,14.1,69.0,8.5,3,1.5,14.1,13.6,13.6,759.8,0.0,0.0,69.0,2.97,0.3395744680851064,0.018557515135561992,1.0
9736,Forest Road,14.4,66.0,8.2,3,1.5,14.4,13.9,13.9,759.7,0.0,0.0,277.0,11.91,0.0731306990881459,0.018954850598920627,0.23826714801444043
9737,Forest Road,15.3,60.0,7.6,3,1.5,15.3,14.6,14.6,759.7,0.0,0.0,591.0,25.42,0.487112462006079,0.020139528761353165,0.10152284263959391
9738,Forest Road,15.9,57.0,7.4,3,1.5,15.9,15.1,15.1,759.7,0.0,0.0,722.0,31.05,0.14224924012158055,0.020929314202974857,0.07894736842105263
9739,Forest Road,16.3,52.0,6.4,3,1.5,16.3,15.3,15.3,759.7,0.0,0.0,669.0,28.77,0.25458966565349544,0.021455837830722652,0.07772795216741404
9740,Forest Road,16.7,50.0,6.2,3,1.5,16.7,15.6,15.6,759.6,0.0,0.0,517.0,22.23,0.17124620060790272,0.02198525539757767,0.09671179883945841
9741,Forest Road,17.1,48.0,6.0,4,2.0,17.1,15.9,15.9,759.5,0.0,0.0,638.0,27.44,0.14717325227963526,0.02251481237656353,0.07523510971786834
9742,Forest Road,17.5,45.0,5.4,2,1.0,17.5,16.3,16.3,759.5,0.0,0.0,438.0,18.84,0.2994528875379939,0.02304147465437788,0.10273972602739725
9743,Forest Road,16.8,49.0,6.0,3,1.5,16.8,15.7,15.7,759.5,0.0,0.0,175.0,7.53,0.1980547112462006,0.022119815668202765,0.28
9744,Forest Road,16.8,46.0,5.1,3,1.5,16.8,15.6,15.6,759.5,0.0,0.0,268.0,11.53,0.506079027355623,0.022119815668202765,0.17164179104477612
9745,Forest Road,17.3,48.0,6.2,3,1.5,17.3,16.2,16.2,759.5,0.0,0.0,380.0,16.34,0.08316109422492401,0.022778143515470705,0.12631578947368421
9746,Forest Road,18.4,44.0,6.0,3,1.5,18.4,17.2,17.2,759.4,0.0,0.0,412.0,17.72,0.07623100303951368,0.024229654990782196,0.10679611650485436
9747,Forest Road,18.4,44.0,6.0,3,1.5,18.4,17.2,17.2,759.3,0.0,0.0,400.0,17.2,0.23799392097264435,0.02423284604240748,0.11
9748,Forest Road,17.3,47.0,5.9,3,1.5,17.3,16.2,16.2,759.2,0.0,0.0,138.0,5.93,0.02060790273556231,0.022787144362486828,0.34057971014492755
9749,Forest Road,18.1,46.0,6.3,2,1.0,18.1,16.9,16.9,759.2,0.0,0.0,280.0,12.04,0.1362310030395137,0.023840885142255006,0.16428571428571428
9750,Forest Road,16.9,48.0,5.8,2,1.0,16.9,15.7,15.7,759.2,0.0,0.0,56.0,2.41,0.04012158054711246,0.022260273972602735,0.8571428571428571
9751,Forest Road,17.3,49.0,6.5,2,1.0,17.3,16.2,16.2,759.3,0.0,0.0,164.0,7.05,0.07003039513677811,0.022784143289872254,0.29878048780487804
9752,Forest Road,16.6,51.0,6.4,2,1.0,16.6,15.6,15.6,759.3,0.0,0.0,96.0,4.13,0.010030395136778116,0.021862241538258925,0.53125
9753,Forest Road,16.8,52.0,6.9,1,0.5,16.8,15.8,15.8,759.4,0.0,0.0,83.0,3.57,0.000547112462006079,0.022122728469844616,0.6265060240963856
9754,Forest Road,16.7,54.0,7.4,0,0.0,16.7,15.8,15.8,759.4,0.0,0.0,42.0,1.81,0.000364741641337386,0.021991045562286014,1.2857142857142858
9755,Forest Road,16.3,56.0,7.5,0,0.0,16.3,15.5,15.5,759.5,0.0,0.0,12.0,0.52,0.000364741641337386,0.021461487820934825,4.666666666666667
9756,Forest Road,15.4,55.0,6.4,0,0.0,15.4,14.6,14.6,759.8,0.0,0.0,0.0,0.0,0.000364741641337386,0.020268491708344303,inf
9757,Forest Road,14.7,60.0,7.0,1,0.5,14.7,13.9,13.9,760.0,0.0,0.0,0.0,0.0,0.000364741641337386,0.019342105263157893,inf
9758,Forest Road,14.3,62.0,7.1,1,0.5,14.3,13.7,13.7,760.0,0.0,0.0,0.0,0.0,0.000364741641337386,0.018815789473684213,inf
9759,Forest Road,14.5,61.0,7.1,0,0.0,14.5,13.8,13.8,760.0,0.0,0.0,0.0,0.0,0.000364741641337386,0.019078947368421053,inf
9760,Forest Road,13.9,64.0,7.2,0,0.0,13.9,13.3,13.3,760.0,0.0,0.0,0.0,0.0,0.000364741641337386,0.018289473684210526,inf
9761,Forest Road,13.2,68.0,7.4,0,0.0,13.2,12.7,12.7,760.1,0.0,0.0,0.0,0.0,0.000364741641337386,0.01736613603473227,inf
9762,Forest Road,12.4,71.0,7.3,0,0.0,12.4,12.1,12.1,760.1,0.0,0.0,0.0,0.0,0.000364741641337386,0.016313642941718196,inf
9763,Forest Road,11.9,73.0,7.2,0,0.0,11.9,11.6,11.6,760.1,0.0,0.0,0.0,0.0,0.000364741641337386,0.015655834758584397,inf
9764,Forest Road,11.9,73.0,7.2,0,0.0,11.9,11.6,11.6,760.0,0.0,0.0,0.0,0.0,0.000364741641337386,0.015657894736842107,inf
9765,Forest Road,11.4,75.0,7.1,0,0.0,11.4,11.1,11.1,760.1,0.0,0.0,0.0,0.0,0.000364741641337386,0.014998026575450598,inf
9766,Forest Road,10.8,76.0,6.7,0,0.0,10.8,10.6,10.6,760.1,0.0,0.0,0.0,0.0,0.000364741641337386,0.014208656755690042,inf
9767,Forest Road,10.6,77.0,6.7,0,0.0,10.6,10.4,10.4,760.0,0.0,0.0,0.0,0.0,0.000364741641337386,0.013947368421052632,inf
9768,Forest Road,10.2,78.0,6.6,0,0.0,10.2,10.2,10.2,759.9,0.0,0.0,0.0,0.0,0.000364741641337386,0.013422818791946308,inf
9769,Forest Road,9.6,80.0,6.3,1,0.5,9.6,9.5,9.5,759.9,0.0,0.0,0.0,0.0,0.000364741641337386,0.012633241215949467,inf
9770,Forest Road,9.3,81.0,6.2,0,0.0,9.3,9.2,9.2,759.8,0.0,0.0,0.0,0.0,0.000364741641337386,0.012240063174519611,inf
9771,Forest Road,8.7,83.0,6.0,1,0.5,8.7,8.7,8.7,759.8,0.0,0.0,0.0,0.0,0.000364741641337386,0.011450381679389313,inf
9772,Forest Road,8.3,85.0,5.9,1,0.5,8.3,8.3,8.3,759.7,0.0,0.0,0.0,0.0,0.000364741641337386,0.01092536527576675,inf
9773,Forest Road,8.4,84.0,5.9,1,0.5,8.4,8.4,8.4,759.6,0.0,0.0,0.0,0.0,0.000364741641337386,0.011058451816745656,inf
9774,Forest Road,8.1,85.0,5.7,1,0.5,8.1,8.1,8.1,759.6,0.0,0.0,0.0,0.0,0.004559270516717325,0.010663507109004738,inf
9775,Forest Road,7.9,86.0,5.7,1,0.5,7.9,7.9,7.9,759.7,0.0,0.0,1.0,0.04,0.012218844984802432,0.010398841648018955,86.0
9776,Forest Road,8.2,85.0,5.8,0,0.0,8.2,8.2,8.2,759.6,0.0,0.0,13.0,0.56,0.025896656534954404,0.010795155344918378,6.538461538461538
9777,Forest Road,8.8,84.0,6.3,0,0.0,8.8,8.8,8.8,759.6,0.0,0.0,22.0,0.95,0.0519756838905775,0.01158504476040021,3.8181818181818183
9778,Forest Road,9.3,84.0,6.7,0,0.0,9.3,9.3,9.3,759.6,0.0,0.0,37.0,1.59,0.10504559270516717,0.012243285939968405,2.27027027027027
9779,Forest Road,9.6,83.0,6.9,0,0.0,9.6,9.6,9.6,759.6,0.0,0.0,48.0,2.06,0.1535562310030395,0.01263823064770932,1.7291666666666667
9780,Forest Road,10.6,81.0,7.4,0,0.0,10.6,10.5,10.5,759.6,0.0,0.0,60.0,2.58,0.1956838905775076,0.013954713006845707,1.35
9781,Forest Road,12.2,77.0,8.3,1,0.5,12.2,11.9,11.9,759.6,0.0,0.0,62.0,2.67,0.24382978723404256,0.016061084781463928,1.2419354838709677
9782,Forest Road,13.4,72.0,8.4,1,0.5,13.4,13.0,13.0,759.5,0.0,0.0,77.0,3.31,0.31148936170212765,0.017643186306780776,0.935064935064935
9783,Forest Road,14.2,65.0,7.7,2,1.0,14.2,13.7,13.7,759.5,0.0,0.0,83.0,3.57,0.36200607902735565,0.01869651086240948,0.7831325301204819
9784,Forest Road,14.9,63.0,8.0,3,1.5,14.9,14.3,14.3,759.3,0.0,0.0,366.0,15.74,0.35854103343465044,0.01962333728434084,0.1721311475409836
9785,Forest Road,15.7,58.0,7.5,3,1.5,15.7,14.9,14.9,759.2,0.0,0.0,640.0,27.52,0.1747112462006079,0.02067966280295047,0.090625
9786,Forest Road,16.7,54.0,7.3,3,1.5,16.7,15.8,15.8,758.9,0.0,0.0,696.0,29.93,0.16741641337386018,0.022005534325998156,0.07758620689655173
9787,Forest Road,16.5,51.0,6.3,3,1.5,16.5,15.5,15.5,758.7,0.0,0.0,310.0,13.33,0.47288753799392097,0.021747726374060892,0.16451612903225807
9788,Forest Road,16.6,50.0,6.1,3,1.5,16.6,15.5,15.5,758.5,0.0,0.0,253.0,10.88,0.2520364741641337,0.021885299934080425,0.1976284584980237
9789,Forest Road,17.9,47.0,6.4,3,1.5,17.9,16.8,16.8,758.2,0.0,0.0,694.0,29.85,0.19987841945288756,0.023608546557636504,0.06772334293948126
9790,Forest Road,18.1,44.0,5.6,3,1.5,18.1,16.8,16.8,758.0,0.0,0.0,491.0,21.12,0.49367781155015195,0.023878627968337732,0.08961303462321792
9791,Forest Road,18.2,44.0,5.7,4,2.0,18.2,16.9,16.9,758.0,0.0,0.0,502.0,21.59,0.21282674772036475,0.02401055408970976,0.08764940239043825
9792,Forest Road,18.5,44.0,6.0,4,2.0,18.5,17.2,17.2,757.7,0.0,0.0,571.0,24.56,0.25696048632218843,0.02441599577669262,0.07705779334500876
9793,Forest Road,18.4,43.0,5.6,4,2.0,18.4,17.1,17.1,757.4,0.0,0.0,480.0,20.64,0.24820668693009118,0.02429363612358067,0.08958333333333333
9794,Forest Road,18.9,45.0,6.7,4,2.0,18.9,17.7,17.7,757.3,0.0,0.0,430.0,18.49,0.11981762917933131,0.024957084378713853,0.10465116279069768
9795,Forest Road,18.3,47.0,6.8,4,2.0,18.3,17.2,17.2,757.3,0.0,0.0,410.0,17.63,0.10851063829787233,0.024164795985738813,0.11463414634146342
9796,Forest Road,17.4,51.0,7.2,5,2.5,17.4,16.4,16.4,757.0,0.0,0.0,261.0,11.22,0.07750759878419453,0.02298546895640687,0.19540229885057472
9797,Forest Road,17.3,53.0,7.6,4,2.0,17.3,16.4,16.4,757.1,0.0,0.0,191.0,8.21,0.028632218844984802,0.022850350019812442,0.2774869109947644
9798,Forest Road,16.8,55.0,7.7,5,2.5,16.8,15.9,15.9,756.9,0.0,0.0,188.0,8.09,0.02972644376899696,0.02219579865239794,0.2925531914893617
9799,Forest Road,16.7,55.0,7.6,4,2.0,16.7,15.8,15.8,756.8,0.0,0.0,86.0,3.7,0.019696048632218844,0.02206659619450317,0.6395348837209303
9800,Forest Road,16.0,57.0,7.5,4,2.0,16.0,15.2,15.2,756.8,0.0,0.0,79.0,3.4,0.001094224924012158,0.021141649048625793,0.7215189873417721
9801,Forest Road,15.7,59.0,7.7,4,2.0,15.7,14.9,14.9,756.7,0.0,0.0,57.0,2.45,0.000547112462006079,0.02074798467027884,1.0350877192982457
9802,Forest Road,15.5,60.0,7.8,3,1.5,15.5,14.8,14.8,756.6,0.0,0.0,24.0,1.03,0.000364741641337386,0.02048638646576791,2.5
9803,Forest Road,15.3,62.0,8.1,3,1.5,15.3,14.7,14.7,756.6,0.0,0.0,9.0,0.39,0.000364741641337386,0.020222045995241873,6.888888888888889
9804,Forest Road,15.1,63.0,8.1,3,1.5,15.1,14.4,14.4,756.6,0.0,0.0,0.0,0.0,0.000364741641337386,0.019957705524715832,inf
9805,Forest Road,14.8,65.0,8.3,3,1.5,14.8,14.3,14.3,756.6,0.0,0.0,0.0,0.0,0.000364741641337386,0.019561194818926778,inf
9806,Forest Road,14.6,68.0,8.7,2,1.0,14.6,14.1,14.1,756.6,0.0,0.0,0.0,0.0,0.000364741641337386,0.019296854348400738,inf
9807,Forest Road,14.6,68.0,8.7,3,1.5,14.6,14.1,14.1,756.4,0.0,0.0,0.0,0.0,0.000364741641337386,0.01930195663670016,inf
9808,Forest Road,14.5,69.0,8.9,3,1.5,14.5,14.1,14.1,756.4,0.0,0.0,0.0,0.0,0.000364741641337386,0.019169751454257006,inf
9809,Forest Road,14.3,70.0,8.9,3,1.5,14.3,13.9,13.9,756.3,0.0,0.0,0.0,0.0,0.000364741641337386,0.018907840803913792,inf
9810,Forest Road,14.2,71.0,9.0,3,1.5,14.2,13.8,13.8,756.2,0.0,0.0,0.0,0.0,0.000364741641337386,0.018778101031473152,inf
9811,Forest Road,14.1,72.0,9.1,2,1.0,14.1,13.7,13.7,756.0,0.0,0.0,0.0,0.0,0.000364741641337386,0.01865079365079365,inf
9812,Forest Road,13.9,73.0,9.2,2,1.0,13.9,13.6,13.6,755.9,0.0,0.0,0.0,0.0,0.000364741641337386,0.018388675750760683,inf
9813,Forest Road,13.8,74.0,9.2,2,1.0,13.8,13.4,13.4,755.7,0.0,0.0,0.0,0.0,0.000364741641337386,0.018261214767764985,inf
9814,Forest Road,13.7,75.0,9.4,2,1.0,13.7,13.4,13.4,755.5,0.0,0.0,0.0,0.0,0.000364741641337386,0.01813368630046327,inf
9815,Forest Road,13.6,77.0,9.6,2,1.0,13.6,13.3,13.3,755.3,0.0,0.0,0.0,0.0,0.000364741641337386,0.018006090295246923,inf
9816,Forest Road,13.4,77.0,9.5,2,1.0,13.4,13.2,13.2,755.1,0.0,0.0,0.0,0.0,0.000364741641337386,0.017745993908091645,inf
9817,Forest Road,13.3,78.0,9.6,2,1.0,13.3,13.1,13.1,754.9,0.0,0.0,0.0,0.0,0.000364741641337386,0.017618227579811897,inf
9818,Forest Road,13.1,77.0,9.2,3,1.5,13.1,12.8,12.8,754.7,0.0,0.0,0.0,0.0,0.000364741641337386,0.01735789055253743,inf
9819,Forest Road,12.8,78.0,9.1,3,1.5,12.8,12.6,12.6,754.6,0.0,0.0,0.0,0.0,0.000364741641337386,0.016962629207527165,inf
9820,Forest Road,12.5,79.0,9.0,2,1.0,12.5,12.3,12.3,754.3,0.0,0.0,0.0,0.0,0.000364741641337386,0.01657165583985152,inf
9821,Forest Road,12.3,80.0,8.9,2,1.0,12.3,12.1,12.1,754.2,0.0,0.0,0.0,0.0,0.000364741641337386,0.016308671439936355,inf
9822,Forest Road,11.8,82.0,8.9,2,1.0,11.8,11.7,11.7,754.2,0.0,0.0,0.0,0.0,0.014042553191489362,0.015645717316361708,inf
9823,Forest Road,11.5,84.0,8.9,1,0.5,11.5,11.4,11.4,754.1,0.0,0.0,2.0,0.09,0.018601823708206684,0.015249966847898156,42.0
9824,Forest Road,11.7,84.0,9.1,1,0.5,11.7,11.6,11.6,754.1,0.0,0.0,28.0,1.2,0.033191489361702124,0.01551518366264421,3.0
9825,Forest Road,12.2,83.0,9.4,0,0.0,12.2,12.1,12.1,754.0,0.0,0.0,42.0,1.81,0.06401215805471124,0.016180371352785144,1.9761904761904763
9826,Forest Road,12.8,82.0,9.8,1,0.5,12.8,12.7,12.7,754.2,0.0,0.0,56.0,2.41,0.08206686930091185,0.016971625563511006,1.4642857142857142
9827,Forest Road,13.4,81.0,10.2,2,1.0,13.4,13.2,13.2,754.2,0.0,0.0,99.0,4.26,0.08699088145896657,0.017767170511800583,0.8181818181818182
9828,Forest Road,14.0,79.0,10.4,2,1.0,14.0,13.8,13.8,754.2,0.0,0.0,149.0,6.41,0.07732522796352584,0.01856271546009016,0.5302013422818792
9829,Forest Road,13.9,80.0,10.5,3,1.5,13.9,13.8,13.8,754.2,0.0,0.0,130.0,5.59,0.18437689969604862,0.01843012463537523,0.6153846153846154
9830,Forest Road,14.2,79.0,10.6,3,1.5,14.2,14.1,14.1,754.4,0.0,0.0,142.0,6.11,0.2629787234042553,0.018822905620360552,0.5563380281690141
9831,Forest Road,15.1,76.0,10.9,3,1.5,15.1,14.8,14.8,754.5,0.0,0.0,204.0,8.77,0.06200607902735562,0.02001325381047051,0.37254901960784315
9832,Forest Road,15.8,72.0,10.7,2,1.0,15.8,15.5,15.5,754.4,0.0,0.0,304.0,13.07,0.15009118541033434,0.020943796394485684,0.23684210526315788
9833,Forest Road,15.8,70.0,10.3,2,1.0,15.8,15.4,15.4,754.6,0.0,0.0,235.0,10.11,0.09355623100303952,0.020938245428041347,0.2978723404255319
9834,Forest Road,16.9,65.0,10.3,2,1.0,16.9,16.5,16.5,754.5,0.0,0.0,460.0,19.78,0.46832826747720363,0.022398939695162358,0.14130434782608695
9835,Forest Road,16.6,65.0,10.0,3,1.5,16.6,16.2,16.2,754.7,0.0,0.0,280.0,12.04,0.09537993920972644,0.02199549489863522,0.23214285714285715
9836,Forest Road,16.0,75.0,11.6,3,1.5,16.0,15.8,15.8,754.9,0.0,0.0,422.0,18.15,0.2378115501519757,0.02119486024639025,0.17772511848341233
9837,Forest Road,17.3,62.0,9.9,3,1.5,17.3,16.8,16.8,754.8,0.0,0.0,506.0,21.76,0.4004863221884499,0.022919978802331747,0.1225296442687747
9838,Forest Road,16.8,63.0,9.7,4,2.0,16.8,16.3,16.3,754.9,0.0,0.0,325.0,13.98,0.1066869300911854,0.022254603258709763,0.19384615384615383
9839,Forest Road,17.9,58.0,9.6,4,2.0,17.9,17.4,17.4,754.9,0.0,0.0,473.0,20.34,0.09702127659574468,0.02371174990064909,0.1226215644820296
9840,Forest Road,18.6,47.0,7.1,3,1.5,18.6,17.5,17.5,754.9,0.0,0.0,521.0,22.41,0.16869300911854104,0.024639025036428668,0.09021113243761997
9841,Forest Road,18.2,50.0,7.6,5,2.5,18.2,17.3,17.3,755.1,0.0,0.0,406.0,17.46,0.21373860182370819,0.0241027678453185,0.12315270935960591
9842,Forest Road,18.2,52.0,8.2,4,2.0,18.2,17.4,17.4,755.2,0.0,0.0,285.0,12.26,0.11361702127659574,0.02409957627118644,0.1824561403508772
9843,Forest Road,18.3,54.0,8.9,4,2.0,18.3,17.6,17.6,755.3,0.0,0.0,311.0,13.37,0.12930091185410333,0.024228783264927847,0.17363344051446947
9844,Forest Road,18.3,53.0,8.5,4,2.0,18.3,17.5,17.5,755.4,0.0,0.0,387.0,16.64,0.18674772036474163,0.024225575853852266,0.13695090439276486
9845,Forest Road,18.0,53.0,8.3,3,1.5,18.0,17.2,17.2,755.4,0.0,0.0,262.0,11.27,0.04066869300911854,0.023828435266084195,0.20229007633587787
9846,Forest Road,18.5,49.0,7.6,3,1.5,18.5,17.5,17.5,755.4,0.0,0.0,250.0,10.75,0.11544072948328267,0.024490336245697644,0.196
9847,Forest Road,17.6,53.0,7.9,3,1.5,17.6,16.8,16.8,755.5,0.0,0.0,129.0,5.55,0.025531914893617023,0.023295830575777634,0.4108527131782946
9848,Forest Road,17.0,56.0,8.2,3,1.5,17.0,16.2,16.2,755.8,0.0,0.0,109.0,4.69,0.000547112462006079,0.0224927229425774,0.5137614678899083
9849,Forest Road,16.4,60.0,8.6,2,1.0,16.4,15.7,15.7,756.0,0.0,0.0,69.0,2.97,0.000364741641337386,0.02169312169312169,0.8695652173913043
9850,Forest Road,16.3,62.0,9.0,1,0.5,16.3,15.7,15.7,756.2,0.0,0.0,15.0,0.65,0.000364741641337386,0.021555144141761438,4.133333333333334
9851,Forest Road,15.1,69.0,9.4,2,1.0,15.1,14.6,14.6,756.5,0.0,0.0,1.0,0.04,0.000364741641337386,0.01996034368803701,69.0
9852,Forest Road,15.6,68.0,9.7,0,0.0,15.6,15.2,15.2,756.5,0.0,0.0,0.0,0.0,0.000364741641337386,0.02062128222075347,inf
9853,Forest Road,15.3,68.0,9.4,0,0.0,15.3,14.8,14.8,756.7,0.0,0.0,0.0,0.0,0.000364741641337386,0.020219373595876833,inf
9854,Forest Road,14.6,71.0,9.4,0,0.0,14.6,14.2,14.2,756.8,0.0,0.0,0.0,0.0,0.000364741641337386,0.019291754756871036,inf
