,Power
7960,144.0
10740,1648.0
162,88.0
17414,0.0
15877,0.0
16596,0.0
16638,1328.0
14537,0.0
14404,0.0
17359,2288.0
10614,0.0
11046,0.0
4251,8864.0
10229,0.0
4484,8432.0
2711,1096.0
15886,0.0
14924,0.0
3427,2016.0
8783,0.0
687,0.0
13658,1232.0
2560,640.0
9315,0.0
17439,0.0
3251,2848.0
14386,352.0
12467,1680.0
5910,0.0
16979,48.0
12871,0.0
16076,0.0
11035,0.0
3765,464.0
5738,1232.0
11133,0.0
8945,4768.0
1694,0.0
1237,0.0
1397,0.0
1615,3880.0
8943,2320.0
11186,0.0
15773,3904.0
2209,0.0
8929,0.0
1925,0.0
4302,7728.0
2727,0.0
9422,1104.0
17265,480.0
4128,0.0
7978,0.0
5041,0.0
13076,2752.0
14694,0.0
11957,0.0
2728,0.0
12686,272.0
10171,0.0
2607,0.0
10856,0.0
11602,4384.0
14000,544.0
7091,2672.0
13602,784.0
7094,768.0
9999,1808.0
9625,9872.0
15923,32.0
685,0.0
14461,0.0
5967,2800.0
6661,0.0
3546,0.0
9359,0.0
11288,0.0
11749,384.0
13074,2368.0
813,0.0
623,0.0
17472,0.0
2243,544.0
16725,976.0
16644,0.0
7172,7536.0
10389,2512.0
12025,9824.0
11820,0.0
7976,0.0
17483,0.0
6990,6416.0
3690,0.0
7462,7200.0
14325,1216.0
503,1096.0
17470,0.0
6631,0.0
13,0.0
3032,0.0
10998,0.0
332,0.0
3726,336.0
13749,8448.0
5884,10048.0
9616,3312.0
11702,128.0
6300,64.0
1452,0.0
4730,7648.0
1903,4392.0
7644,112.0
12789,4304.0
12305,272.0
2122,0.0
15433,9088.0
666,0.0
6585,0.0
2805,7048.0
3626,2864.0
9136,3344.0
16614,0.0
16136,0.0
14962,784.0
15260,0.0
16717,0.0
11673,0.0
13431,0.0
163,904.0
16999,0.0
9171,0.0
3192,10192.0
14829,0.0
11209,4880.0
11874,832.0
13132,9296.0
9733,1488.0
15535,4528.0
4351,912.0
5794,1200.0
16516,0.0
15911,6448.0
5124,2112.0
5267,1712.0
14807,8512.0
11684,3120.0
12539,0.0
2755,896.0
4817,5280.0
15137,96.0
16108,2112.0
13553,1344.0
3908,6496.0
12023,9328.0
6007,0.0
8761,7648.0
2645,0.0
12589,0.0
8782,0.0
13912,0.0
9123,0.0
16098,208.0
10919,7792.0
6868,0.0
5322,0.0
16974,4400.0
12159,944.0
9149,9184.0
16810,0.0
11235,0.0
15400,0.0
7782,0.0
6807,96.0
9972,3328.0
12914,0.0
325,0.0
11681,544.0
626,0.0
5396,9104.0
10959,1696.0
1052,0.0
16955,0.0
292,0.0
10766,624.0
7735,0.0
7181,8928.0
14507,0.0
8966,368.0
17330,0.0
7393,0.0
15401,0.0
3523,1392.0
8061,0.0
8867,3648.0
7790,1488.0
15253,0.0
9600,0.0
13447,0.0
7867,0.0
14417,912.0
14768,3920.0
6690,1312.0
7359,2656.0
12186,0.0
3837,0.0
9144,9024.0
2389,64.0
13159,0.0
7772,0.0
8230,9248.0
15230,0.0
6775,0.0
17532,0.0
6657,208.0
988,9120.0
9681,4784.0
5750,304.0
14058,0.0
11203,3376.0
4916,1184.0
349,0.0
14068,0.0
17203,32.0
11753,0.0
767,0.0
5202,2016.0
3555,0.0
14539,0.0
13963,0.0
14575,4096.0
16348,3664.0
17141,0.0
1264,0.0
9963,5760.0
7611,9040.0
2102,0.0
2661,2672.0
8671,5792.0
1495,0.0
14579,384.0
6488,0.0
16890,0.0
3834,0.0
11493,4816.0
948,32.0
10444,7936.0
10167,288.0
10936,0.0
2168,0.0
9436,8032.0
11299,6704.0
388,0.0
6230,416.0
14701,0.0
7885,560.0
6654,2224.0
13480,0.0
537,0.0
12817,0.0
1443,0.0
8072,0.0
10419,0.0
7068,128.0
11131,0.0
1797,16.0
15752,0.0
12785,2160.0
11453,7936.0
11523,0.0
17230,0.0
1094,0.0
1540,0.0
8799,2208.0
12723,0.0
11777,3632.0
2795,0.0
17460,0.0
17087,0.0
13450,0.0
7580,0.0
13631,0.0
8636,0.0
13605,1072.0
7900,8208.0
16489,7696.0
2804,5936.0
5859,0.0
15941,0.0
4103,10128.0
14530,208.0
10710,0.0
5776,544.0
2563,3360.0
12716,0.0
12581,0.0
9874,5152.0
11881,9728.0
9140,7456.0
16687,784.0
7048,16.0
5966,1360.0
3470,0.0
555,3984.0
11887,5936.0
14783,0.0
6589,368.0
1505,48.0
12262,4656.0
2997,1480.0
1469,1392.0
17199,0.0
15914,7888.0
2249,0.0
6941,8864.0
978,720.0
4023,0.0
208,0.0
11555,848.0
10598,416.0
6634,0.0
9361,0.0
14562,672.0
7078,4400.0
7530,0.0
7349,0.0
17458,800.0
11428,0.0
12002,0.0
9605,0.0
432,0.0
9330,6240.0
9314,0.0
11268,272.0
15499,0.0
4090,0.0
12959,0.0
4442,6976.0
2008,0.0
13971,0.0
5811,0.0
8231,9840.0
5987,2192.0
4137,0.0
5690,8400.0
2921,0.0
1176,424.0
3009,5456.0
6323,2784.0
14919,0.0
12774,0.0
6590,928.0
15760,112.0
4394,3152.0
12273,1184.0
8687,0.0
2129,1768.0
1,0.0
8585,0.0
4006,2944.0
2261,0.0
2745,0.0
15407,0.0
5720,0.0
3102,7776.0
6126,7856.0
14543,0.0
17242,0.0
2784,0.0
13970,0.0
1915,0.0
4372,0.0
11764,0.0
470,0.0
8941,448.0
16720,0.0
12009,0.0
5204,5904.0
11427,0.0
5017,3248.0
15374,0.0
8490,0.0
13298,0.0
11710,0.0
433,0.0
15984,0.0
9495,528.0
8412,144.0
7261,592.0
11157,9008.0
10701,0.0
4533,7184.0
1183,624.0
15427,3856.0
1582,0.0
7548,112.0
11560,0.0
4888,0.0
945,1280.0
13776,0.0
16205,3776.0
4500,2400.0
7355,0.0
2500,0.0
6247,0.0
820,0.0
13980,0.0
5581,16.0
5009,832.0
4939,0.0
5850,0.0
13828,0.0
11848,0.0
14774,0.0
4974,4240.0
10194,1712.0
273,2232.0
921,0.0
13902,7584.0
15975,0.0
10903,0.0
1635,0.0
14985,0.0
483,0.0
13803,8864.0
2086,1360.0
15891,0.0
14245,0.0
1944,672.0
7933,624.0
8160,0.0
232,0.0
9743,0.0
12752,5568.0
14895,64.0
1480,0.0
1128,480.0
7673,0.0
9890,0.0
1872,0.0
17014,592.0
14279,1376.0
9985,0.0
8461,480.0
14880,0.0
1161,0.0
7725,0.0
8852,7952.0
4255,8880.0
5662,0.0
17129,0.0
2835,0.0
592,0.0
9986,0.0
7058,0.0
2774,0.0
10435,6432.0
3117,0.0
7124,8704.0
3364,0.0
3668,2016.0
11950,0.0
1090,376.0
13333,32.0
3693,0.0
3469,0.0
125,568.0
661,0.0
9047,9280.0
6882,5104.0
10173,0.0
4596,1376.0
5114,8272.0
12003,0.0
12607,7456.0
7538,0.0
9245,8880.0
8198,736.0
2955,576.0
15703,0.0
10463,0.0
13002,0.0
8538,0.0
13449,0.0
7315,7936.0
7040,5184.0
522,0.0
3159,0.0
4462,0.0
10154,4192.0
16356,0.0
11650,1424.0
3337,3248.0
12041,0.0
14531,32.0
10306,4688.0
7144,16.0
13741,0.0
11489,1840.0
984,8376.0
17006,0.0
15047,7856.0
13119,1040.0
94,0.0
7024,3824.0
15788,0.0
7237,1072.0
6477,0.0
7377,6128.0
12759,0.0
10519,0.0
14273,176.0
7152,0.0
480,0.0
1497,0.0
14199,0.0
2010,0.0
13518,6576.0
7347,0.0
8547,0.0
7317,8928.0
3365,0.0
15639,0.0
13999,784.0
3861,1392.0
17150,0.0
15247,4752.0
14270,0.0
8085,6640.0
12326,0.0
9451,0.0
10365,0.0
5447,960.0
4058,10160.0
7064,0.0
12835,3152.0
8672,7280.0
124,568.0
1555,4344.0
8835,0.0
13109,0.0
1246,0.0
6051,0.0
12573,0.0
7356,112.0
15859,448.0
7491,0.0
3463,0.0
4483,7344.0
2046,592.0
16515,0.0
3578,2080.0
10051,2064.0
9971,3056.0
8022,0.0
7727,0.0
3502,0.0
6159,352.0
11097,0.0
5605,544.0
5672,0.0
11569,0.0
14400,0.0
11166,8688.0
17285,0.0
6911,0.0
7564,6368.0
7652,6736.0
1002,0.0
3544,0.0
9091,6000.0
13294,0.0
1804,160.0
10916,2400.0
2637,0.0
3259,0.0
5510,448.0
11389,48.0
1363,1144.0
9004,9216.0
2815,6104.0
6839,8960.0
12906,0.0
450,384.0
14020,0.0
1001,0.0
12081,4992.0
4576,1584.0
7967,0.0
12955,0.0
5356,10096.0
5661,0.0
138,0.0
3586,928.0
9887,0.0
14540,0.0
9035,0.0
15449,0.0
14572,3568.0
6017,416.0
9218,0.0
16651,0.0
13758,7440.0
11561,0.0
16050,0.0
2859,10176.0
5281,0.0
2070,0.0
2293,64.0
173,576.0
3976,0.0
9530,2288.0
6213,10192.0
12594,5840.0
7065,0.0
4758,0.0
12311,1056.0
17475,0.0
14910,5936.0
590,0.0
2928,0.0
6284,0.0
5071,5968.0
5978,10080.0
13874,0.0
17093,0.0
9076,0.0
13838,16.0
9025,0.0
16765,0.0
897,2120.0
2456,0.0
4129,0.0
7582,0.0
17039,0.0
9994,0.0
10351,7312.0
1881,0.0
13161,0.0
9735,208.0
4941,0.0
6620,0.0
2529,5656.0
4417,0.0
8285,1952.0
8007,512.0
5388,0.0
8244,2928.0
9865,9760.0
12771,0.0
11858,0.0
13521,2464.0
13707,6336.0
16787,16.0
17134,0.0
11765,0.0
14457,0.0
13339,0.0
12523,0.0
3860,1216.0
4610,0.0
7713,5280.0
4112,5280.0
3193,10176.0
7924,0.0
13044,128.0
10708,0.0
15207,0.0
2366,0.0
14372,1008.0
15697,0.0
14619,8736.0
14944,672.0
3875,576.0
5205,6320.0
12514,3008.0
939,3704.0
4857,0.0
9143,8464.0
10066,5424.0
9211,0.0
378,0.0
16528,16.0
7740,0.0
12650,10080.0
2373,8064.0
2633,0.0
3327,0.0
3309,0.0
7226,7568.0
340,0.0
11405,4560.0
5065,10112.0
5193,0.0
7845,9248.0
14062,0.0
3007,7872.0
16337,336.0
7022,1424.0
2467,5752.0
4130,0.0
6740,3440.0
3136,16.0
7882,0.0
15529,8544.0
12338,0.0
13206,0.0
3130,0.0
15403,0.0
14282,1280.0
5139,0.0
10945,0.0
11187,0.0
10650,0.0
5975,10112.0
12061,0.0
5900,0.0
4728,9216.0
13918,0.0
15980,0.0
14082,240.0
5142,0.0
6731,0.0
15113,0.0
16758,0.0
15964,7248.0
1691,0.0
1352,0.0
15483,8288.0
10246,5024.0
6296,0.0
8456,0.0
9922,5200.0
16116,0.0
4229,0.0
16417,0.0
61,0.0
10976,6320.0
17143,0.0
8043,8176.0
17184,0.0
12310,1072.0
595,392.0
17097,0.0
8895,2320.0
13799,8992.0
11670,0.0
6691,1456.0
7104,0.0
5300,8752.0
6084,2512.0
10942,0.0
16892,0.0
11508,672.0
9216,0.0
17185,0.0
17073,880.0
14951,8000.0
8188,6592.0
5591,2688.0
3011,2624.0
7409,4880.0
4418,0.0
7638,0.0
1640,0.0
4851,0.0
7021,512.0
11987,1824.0
12455,6624.0
5952,0.0
9791,0.0
7665,3520.0
3444,0.0
14594,0.0
16173,0.0
9761,2368.0
10774,7424.0
14909,6832.0
2413,0.0
3681,2016.0
13088,4464.0
3909,8064.0
8405,0.0
14824,0.0
4572,0.0
17345,480.0
14358,0.0
7192,32.0
6455,6832.0
8905,9760.0
10138,0.0
1076,1032.0
14306,0.0
8759,6640.0
1290,0.0
1813,0.0
9652,0.0
5082,0.0
14233,5008.0
6123,8080.0
15707,0.0
14534,0.0
9386,10048.0
13565,4448.0
8353,0.0
4299,10096.0
786,864.0
14477,1072.0
8715,3952.0
2220,0.0
1448,0.0
6070,4512.0
15111,0.0
724,0.0
5157,6048.0
189,0.0
8143,5744.0
12156,0.0
5746,576.0
5380,0.0
14405,0.0
1660,1376.0
9345,6848.0
17459,96.0
7223,9760.0
13937,3616.0
15867,1360.0
11738,6944.0
4525,0.0
12714,0.0
12775,0.0
5271,16.0
456,1232.0
1304,0.0
5266,1280.0
7516,7712.0
13123,6736.0
11567,0.0
3687,0.0
5822,1232.0
2843,0.0
11940,1440.0
8629,880.0
9318,0.0
11920,1952.0
14176,368.0
12819,0.0
10076,0.0
1974,0.0
11136,0.0
13804,8720.0
15474,3344.0
17229,0.0
5597,976.0
2703,0.0
14356,0.0
7445,0.0
11801,0.0
14889,0.0
565,0.0
5961,0.0
15456,0.0
16126,0.0
16790,0.0
4526,368.0
12648,10080.0
13637,0.0
12618,0.0
13211,0.0
6053,0.0
11062,7152.0
16234,0.0
15747,0.0
10886,192.0
844,600.0
7323,9984.0
9443,3632.0
4410,0.0
2390,0.0
15558,0.0
11507,1136.0
4343,1840.0
9915,9440.0
11639,8592.0
5024,4192.0
14147,448.0
13716,48.0
9039,2192.0
6151,0.0
2601,0.0
14972,0.0
12422,16.0
3004,6112.0
1306,0.0
8599,0.0
2199,0.0
13790,16.0
11318,464.0
1096,0.0
4354,928.0
5217,6752.0
3499,0.0
1445,0.0
7435,0.0
9834,0.0
4286,240.0
7942,7488.0
1604,3424.0
7981,544.0
9560,0.0
622,0.0
7928,0.0
6094,0.0
130,40.0
4070,96.0
2860,10184.0
11647,2896.0
11959,0.0
12379,0.0
15309,0.0
277,0.0
6083,4432.0
13510,8576.0
9457,0.0
113,0.0
16082,0.0
6407,1136.0
6857,0.0
6179,1744.0
15528,8464.0
8236,4976.0
15967,4304.0
9655,0.0
9806,432.0
4871,8720.0
13882,0.0
10220,0.0
2446,0.0
1916,0.0
7254,0.0
14049,192.0
4595,3120.0
6175,2720.0
13746,5344.0
9896,0.0
11641,5232.0
8101,1136.0
1857,1000.0
10129,0.0
5721,0.0
12240,0.0
493,0.0
5150,896.0
9184,3168.0
2942,0.0
13212,0.0
8874,0.0
6846,3744.0
13579,0.0
379,0.0
12497,2208.0
1270,3016.0
9607,0.0
11821,0.0
12152,0.0
12627,0.0
4658,0.0
1137,3400.0
16277,0.0
11163,10016.0
9748,0.0
17041,0.0
8325,6624.0
5734,512.0
16446,1552.0
1638,0.0
632,0.0
3645,0.0
2548,0.0
15077,0.0
16415,0.0
10557,0.0
17162,4400.0
5989,640.0
7139,1632.0
11917,0.0
3741,0.0
8817,5872.0
2669,1904.0
8635,0.0
5843,3888.0
12767,0.0
2066,0.0
16737,496.0
9829,1792.0
918,0.0
7559,8848.0
13324,7008.0
3751,0.0
12788,5824.0
3879,0.0
4527,1552.0
6388,0.0
7126,9040.0
8812,9088.0
13376,5664.0
16535,4144.0
5324,0.0
11856,0.0
15192,8928.0
5926,4784.0
11085,0.0
4180,0.0
11525,0.0
7061,0.0
1080,2064.0
11063,8480.0
4043,0.0
15889,0.0
501,1176.0
853,0.0
16858,0.0
4087,0.0
14837,0.0
17197,0.0
9333,8928.0
4950,0.0
4668,0.0
9190,6160.0
13227,8224.0
9325,320.0
6685,0.0
4208,4672.0
3408,0.0
8473,6800.0
13391,0.0
4318,0.0
17493,3472.0
13297,0.0
3945,0.0
7141,1568.0
597,1432.0
9912,9584.0
707,224.0
10034,0.0
10819,6992.0
9964,6352.0
15910,5664.0
15953,160.0
1459,176.0
9626,9216.0
7991,9040.0
17341,0.0
2951,1168.0
16405,0.0
8579,1088.0
17441,128.0
10382,400.0
11780,1760.0
14849,2896.0
4175,0.0
3021,0.0
14558,0.0
12520,0.0
6672,0.0
17511,0.0
15426,3248.0
12616,0.0
10675,6080.0
12189,0.0
7080,3456.0
13811,896.0
8418,6416.0
3002,5224.0
3999,320.0
4376,0.0
511,200.0
4271,0.0
8575,3056.0
3200,7392.0
690,240.0
6968,0.0
16421,0.0
12943,6432.0
6182,448.0
11392,2336.0
12088,0.0
11809,0.0
10846,0.0
1083,1968.0
5180,0.0
2611,656.0
10499,3104.0
502,1416.0
11360,6720.0
9104,4240.0
3217,0.0
8487,288.0
9321,0.0
5691,7920.0
8726,640.0
13494,0.0
8073,0.0
2321,48.0
13517,7008.0
8337,5856.0
12490,0.0
1222,2656.0
16003,2464.0
2186,9312.0
12747,6272.0
2127,0.0
11188,0.0
2033,144.0
7071,1776.0
12301,0.0
9430,9280.0
14550,0.0
2662,1984.0
6525,0.0
13744,2112.0
13977,0.0
744,6272.0
8956,8048.0
2543,0.0
10205,7840.0
4894,0.0
10730,4528.0
13372,9296.0
14070,0.0
15648,0.0
3143,1536.0
2348,0.0
7778,0.0
6240,0.0
2359,0.0
8350,0.0
4679,9968.0
6892,7072.0
5313,6768.0
4288,2800.0
10491,4896.0
14315,0.0
872,0.0
14197,0.0
7686,0.0
14908,7536.0
7238,1056.0
8865,6704.0
8846,1216.0
9872,7376.0
8000,5664.0
4944,0.0
16867,160.0
8949,8560.0
4297,9920.0
3138,192.0
14525,1264.0
16344,4592.0
17428,0.0
12917,0.0
4333,0.0
16550,0.0
1578,0.0
14566,2896.0
13453,0.0
12299,0.0
16895,0.0
4877,8352.0
4091,0.0
15589,0.0
8735,0.0
13481,0.0
5143,0.0
2451,0.0
11297,4320.0
9809,1936.0
1576,0.0
15945,0.0
17081,0.0
11113,9792.0
14009,0.0
16655,0.0
10068,2736.0
15656,0.0
3815,3984.0
9428,8016.0
2788,0.0
1543,0.0
260,4912.0
12346,0.0
3974,80.0
12958,0.0
10577,3888.0
6394,0.0
4932,32.0
17416,0.0
3317,0.0
5131,0.0
6524,0.0
16951,0.0
15978,0.0
4863,864.0
4716,0.0
12265,2400.0
625,0.0
2505,0.0
99,0.0
7216,4224.0
3828,480.0
12413,7328.0
6341,0.0
11448,8928.0
7621,1328.0
16937,0.0
9658,0.0
4078,0.0
6898,1760.0
5986,3696.0
16809,0.0
16433,352.0
14242,1024.0
7010,0.0
13661,1520.0
14691,0.0
7797,8032.0
15676,368.0
11517,0.0
9456,0.0
11892,2304.0
11233,0.0
7395,0.0
15378,3600.0
11200,1392.0
11855,0.0
5325,0.0
922,0.0
11115,9920.0
13779,0.0
12827,0.0
12579,0.0
16517,0.0
672,0.0
8312,0.0
6580,0.0
7386,0.0
3912,3904.0
10966,8208.0
5293,96.0
7663,7408.0
11079,0.0
790,3152.0
15526,7632.0
1953,112.0
7363,7488.0
14688,0.0
2748,0.0
8366,80.0
11862,0.0
17074,576.0
4111,6688.0
14385,768.0
14258,0.0
7490,0.0
7030,9120.0
3370,0.0
5049,0.0
1141,0.0
13787,0.0
4615,0.0
1886,0.0
13619,272.0
12599,9952.0
6939,7712.0
3323,0.0
4250,9952.0
7292,0.0
2258,0.0
5025,2640.0
10235,0.0
3362,0.0
4123,0.0
5589,1216.0
14803,5552.0
11267,2016.0
10789,1424.0
671,0.0
12037,496.0
5104,3776.0
7394,0.0
12790,3232.0
9018,0.0
11774,32.0
3563,0.0
5875,7808.0
15848,0.0
12680,0.0
8505,0.0
3150,1648.0
12045,0.0
6332,0.0
11757,0.0
1906,2032.0
2884,0.0
8542,0.0
15597,0.0
2918,0.0
4872,6800.0
5190,0.0
2809,9464.0
5981,9808.0
13986,1648.0
2602,0.0
2544,0.0
6801,3600.0
735,0.0
8130,2240.0
10040,0.0
15863,1728.0
12151,0.0
2644,0.0
12544,768.0
4577,832.0
13676,0.0
2624,520.0
618,0.0
12042,0.0
3682,2288.0
11449,8048.0
4062,9488.0
16064,464.0
8343,320.0
16509,0.0
15712,208.0
16019,16.0
3094,7696.0
10732,6912.0
9498,0.0
6061,32.0
1427,464.0
14309,0.0
2801,744.0
8600,0.0
16000,48.0
16491,7408.0
3514,0.0
8335,7856.0
10528,3520.0
13286,0.0
564,0.0
9107,1536.0
9927,224.0
16330,0.0
13726,0.0
16587,7216.0
10485,7648.0
3466,0.0
13523,592.0
5246,448.0
6851,1616.0
3501,0.0
9786,0.0
2439,0.0
11257,9440.0
3229,0.0
15336,8992.0
4549,704.0
8139,5488.0
11110,9024.0
10401,4768.0
11038,0.0
6642,1888.0
12121,8896.0
14904,8352.0
12555,8288.0
12810,0.0
5119,8896.0
12907,0.0
2897,2784.0
15489,1680.0
14,0.0
13513,9120.0
4816,3536.0
8116,0.0
7843,7664.0
1580,0.0
11117,4656.0
4701,0.0
16272,0.0
10787,4336.0
1695,0.0
9875,3968.0
6980,7632.0
2759,5296.0
13816,0.0
13121,4032.0
12345,0.0
11600,6752.0
10693,1072.0
10263,224.0
13819,0.0
5798,80.0
3845,0.0
2342,0.0
14522,1376.0
3336,2400.0
17539,96.0
4625,2832.0
10760,0.0
13916,0.0
2880,0.0
5744,752.0
6298,0.0
5375,0.0
14016,0.0
6329,0.0
10652,0.0
13807,6176.0
2867,2672.0
13302,0.0
17392,0.0
11558,32.0
8330,8704.0
2071,0.0
9665,4512.0
14116,0.0
15655,0.0
5138,0.0
9586,5200.0
1118,0.0
5174,96.0
1061,0.0
3737,0.0
12601,10096.0
9009,6368.0
8392,176.0
7308,144.0
5431,0.0
13467,9120.0
2248,0.0
6956,0.0
3729,688.0
4342,2528.0
1132,2184.0
12696,10000.0
13777,0.0
10639,7920.0
13301,0.0
14510,0.0
7366,9616.0
14439,0.0
11923,5392.0
5366,288.0
9234,5904.0
14348,0.0
16353,256.0
2232,3440.0
13266,5328.0
14862,2976.0
11178,0.0
5135,0.0
1376,1048.0
10802,0.0
16058,496.0
14418,2656.0
2610,656.0
4889,0.0
7397,0.0
9792,0.0
6913,0.0
7403,0.0
14865,1360.0
10781,5520.0
2449,0.0
11251,2512.0
10311,336.0
1114,0.0
7849,9584.0
9214,0.0
2048,344.0
874,0.0
5406,9584.0
15485,6992.0
11225,0.0
115,144.0
5758,0.0
614,0.0
14941,0.0
16777,5104.0
7306,0.0
9944,0.0
6154,0.0
5872,3952.0
15609,0.0
9811,2480.0
8807,9776.0
2110,0.0
12559,7264.0
912,0.0
1623,0.0
4509,0.0
7641,0.0
13813,0.0
9268,0.0
6227,4112.0
4277,0.0
15227,0.0
7938,1472.0
11226,0.0
10371,0.0
12711,0.0
488,0.0
3716,4160.0
264,8576.0
10625,4576.0
2749,0.0
4076,0.0
13689,0.0
14748,0.0
1654,840.0
5259,4000.0
11151,1408.0
12256,752.0
452,2520.0
6667,0.0
5683,944.0
14547,0.0
16071,0.0
5430,0.0
4800,0.0
15618,304.0
3512,0.0
704,1424.0
3429,4528.0
11189,0.0
1924,0.0
4562,0.0
12253,0.0
11108,5968.0
9155,3968.0
12668,0.0
7966,0.0
12197,0.0
14047,464.0
5543,5104.0
5072,6784.0
16639,2320.0
2246,0.0
10295,8112.0
2649,0.0
6310,3232.0
15951,0.0
14798,0.0
14784,0.0
11943,0.0
16699,0.0
3144,1312.0
11483,0.0
7602,5920.0
8442,0.0
6140,0.0
15046,6720.0
3967,3824.0
8499,0.0
8221,800.0
15751,0.0
5495,2320.0
755,296.0
9002,9312.0
7449,0.0
6467,3440.0
11477,0.0
10821,8320.0
9961,8096.0
8679,48.0
7443,0.0
731,0.0
2145,5376.0
14926,0.0
14658,2096.0
5936,1456.0
9520,1776.0
15085,0.0
16426,0.0
3057,2104.0
13229,4336.0
14220,0.0
5048,0.0
224,3640.0
11552,1360.0
16099,144.0
3404,0.0
3573,4512.0
3391,3296.0
4074,0.0
11653,208.0
7417,9968.0
8457,0.0
1729,0.0
16333,0.0
9822,6800.0
13769,0.0
5187,0.0
7569,5520.0
10090,0.0
14561,304.0
14271,0.0
17173,0.0
4041,0.0
12850,1232.0
15673,288.0
7187,1440.0
372,0.0
15652,0.0
5310,8912.0
4573,0.0
15733,0.0
11595,1888.0
16497,1328.0
10214,0.0
11310,8032.0
15850,0.0
14066,0.0
13360,1168.0
9036,96.0
11330,0.0
883,672.0
10125,0.0
1585,0.0
367,5360.0
9572,7632.0
15453,0.0
4921,2784.0
13736,0.0
15620,1296.0
9032,0.0
5790,912.0
16374,0.0
12869,0.0
13760,5168.0
5003,0.0
3896,0.0
14830,0.0
7322,10048.0
2830,0.0
6172,3440.0
11929,10064.0
15172,0.0
8762,7536.0
843,672.0
3129,0.0
7372,9920.0
5098,0.0
5134,0.0
6713,0.0
5740,496.0
7160,0.0
16837,0.0
6802,2880.0
1855,560.0
13555,3696.0
16518,0.0
639,0.0
17389,0.0
6737,3216.0
5149,96.0
1364,1824.0
14092,2432.0
15844,0.0
997,0.0
13423,6240.0
4340,1072.0
14869,0.0
6004,0.0
8254,0.0
3077,0.0
7459,7200.0
4520,0.0
10894,0.0
3556,0.0
13158,0.0
15705,0.0
8320,2880.0
16035,0.0
4502,176.0
2024,0.0
15181,0.0
15599,0.0
1522,200.0
2039,968.0
10563,0.0
16823,592.0
1987,512.0
5585,736.0
10186,0.0
16222,0.0
11487,1328.0
9177,0.0
282,0.0
1314,392.0
1516,2128.0
10279,0.0
3108,1248.0
16239,0.0
736,0.0
13544,0.0
2736,0.0
6981,8256.0
12368,5936.0
5127,32.0
15359,0.0
17049,0.0
12845,2896.0
1864,0.0
15482,8560.0
7177,7808.0
13598,0.0
13672,0.0
5278,0.0
15607,0.0
850,400.0
9084,64.0
10546,5488.0
3051,10128.0
7382,640.0
12235,0.0
13144,0.0
8858,10016.0
13951,5648.0
576,0.0
12617,0.0
11277,0.0
14021,0.0
14589,0.0
880,0.0
15812,192.0
14015,0.0
8501,0.0
12176,4784.0
4555,0.0
7353,0.0
14623,5296.0
11125,512.0
6530,0.0
3864,1600.0
12438,0.0
13883,0.0
1934,0.0
12915,0.0
15742,0.0
459,1112.0
3191,10208.0
13903,6480.0
9850,0.0
1170,96.0
12822,0.0
10904,0.0
3894,0.0
3612,0.0
12572,0.0
7444,0.0
3504,0.0
13110,0.0
16861,0.0
546,528.0
8737,0.0
15052,7280.0
3407,0.0
2108,0.0
13249,0.0
10308,3248.0
13434,0.0
13171,6640.0
7498,0.0
3120,0.0
13277,1648.0
2329,656.0
12446,192.0
6474,0.0
7862,640.0
3184,752.0
12160,1984.0
14980,0.0
11718,0.0
8173,0.0
3221,0.0
8733,0.0
2441,0.0
2699,0.0
4429,16.0
1599,0.0
5874,6688.0
15768,4960.0
10582,9760.0
8718,8336.0
10588,8688.0
17513,0.0
4557,0.0
15274,0.0
10653,0.0
13087,3520.0
5367,32.0
8683,0.0
2603,0.0
5368,0.0
12205,0.0
1500,0.0
9466,0.0
15566,0.0
2643,0.0
2561,2592.0
12033,4944.0
16505,0.0
14891,0.0
857,0.0
5504,6480.0
6009,0.0
11485,16.0
793,7752.0
1428,64.0
9866,8928.0
15662,0.0
14041,240.0
15636,0.0
6057,0.0
16229,0.0
2494,0.0
6001,0.0
9196,7312.0
2352,0.0
5264,1904.0
5766,0.0
10989,0.0
15511,0.0
5256,6672.0
982,3704.0
9415,0.0
5565,0.0
14137,8848.0
688,0.0
1563,9576.0
1993,1360.0
10779,5664.0
14495,0.0
14998,7472.0
5453,704.0
15869,1216.0
9003,9088.0
16343,7056.0
3820,3136.0
360,8504.0
8291,352.0
6468,1920.0
3049,10112.0
3038,0.0
2315,0.0
2113,0.0
13287,0.0
9982,0.0
13509,7904.0
5754,0.0
1665,496.0
16381,0.0
5438,96.0
4836,2064.0
10396,8224.0
7800,9680.0
3582,1792.0
7125,9104.0
2194,2456.0
2242,528.0
11301,5104.0
11679,0.0
8480,5216.0
10486,7408.0
3277,0.0
5742,416.0
3930,0.0
8242,5168.0
6638,592.0
4589,9152.0
6024,1904.0
9777,6240.0
16382,0.0
14644,0.0
256,8.0
7140,2704.0
3518,0.0
4309,496.0
4737,6352.0
5232,0.0
8659,368.0
10136,0.0
15753,0.0
6900,2512.0
9959,5184.0
6528,0.0
13785,0.0
9489,2688.0
8661,240.0
9178,0.0
13057,0.0
5054,736.0
11102,512.0
5671,0.0
6917,0.0
7799,8896.0
2849,1296.0
6254,1264.0
16318,0.0
4908,0.0
14964,0.0
14148,48.0
12040,0.0
15234,3536.0
15646,0.0
3371,0.0
5801,0.0
11729,2048.0
4131,0.0
15922,384.0
