,P_GEN
6801,0.0003647416413373
7611,0.0003647416413373
1038,0.187
3118,0.049
2446,0.299
9930,0.1584802431610942
10648,0.3724012158054711
6890,0.0003647416413373
6598,0.0003647416413373
9423,0.0003647416413373
11357,0.0003647416413373
7580,0.1862006079027355
9158,0.1008510638297872
3561,0.046
9771,0.0003647416413373
4352,0.2611488250652741
3315,0.1
1953,0.226
11100,0.0003647416413373
9632,0.0341033434650455
1332,0.037
1881,0.102
4052,0.0065796344647519
9991,0.0120364741641337
5818,0.2381201044386422
10185,0.0003647416413373
10772,0.0003647416413373
1588,0.115
2914,0.005
7689,0.0187841945288753
10400,0.0220668693009118
9842,0.1136170212765957
7463,0.0003647416413373
4296,0.1201566579634464
7788,0.0003647416413373
11256,0.0003647416413373
3026,0.173
101,0.142
3984,0.1231331592689295
6090,0.012219321148825
1862,0.007
4373,0.3516971279373367
9888,0.2673556231003039
588,0.009
6324,0.000547112462006
945,0.033
3236,0.038
4976,0.1549347258485639
8709,0.0003647416413373
7357,0.007112462006079
7748,0.0003647416413373
6498,0.0105775075987841
3511,0.013
11083,0.1885714285714285
9161,0.0368389057750759
9160,0.0877203647416413
11079,0.0616413373860182
11552,0.0129483282674772
1065,0.031
71,0.099
893,0.018
2437,0.034
6925,0.078966565349544
6908,0.2104559270516717
11279,0.0579939209726443
10019,0.0536170212765957
5827,0.0462140992167101
113,0.04
10189,0.0003647416413373
8451,0.2965349544072948
10607,0.2120972644376899
555,0.038
4240,0.0296083550913838
10096,0.0003647416413373
4632,0.2063185378590078
7408,0.0003647416413373
7608,0.0003647416413373
852,0.02
6989,0.0003647416413373
11464,0.2989057750759878
3016,0.209
2367,0.012
990,0.266
10012,0.0003647416413373
6459,0.0003647416413373
520,0.035
3213,0.116
6255,0.0305483028720626
4360,0.0809921671018276
11724,0.0003647416413373
958,0.144
1789,0.0
8869,0.0778723404255319
9942,0.042127659574468
1100,0.309
10911,0.0003647416413373
7188,0.0045592705167173
5184,0.157284595300261
476,0.125
857,0.299
2442,0.282
4667,0.0076762402088772
10863,0.0003647416413373
795,0.257
11595,0.0003647416413373
10314,0.0842553191489361
8172,0.0003647416413373
1061,0.01
5967,0.0672062663185378
1245,0.082
11674,0.0003647416413373
7132,0.0003647416413373
264,0.257
11226,0.1072340425531914
8256,0.1172644376899696
5244,0.2780678851174934
2877,0.115
7562,0.0003647416413373
3488,0.011
5928,0.0969712793733681
2620,0.011
5545,0.1456919060052219
5164,0.0780156657963446
2455,0.015
8980,0.0479635258358662
11278,0.2848632218844985
3851,0.2315404699738903
2233,0.205
2294,0.036
3798,0.116396866840731
99,0.35
1473,0.24
1804,0.059
2952,0.026
1227,0.014
9003,0.0003647416413373
7150,0.216838905775076
3918,0.0614099216710182
10283,0.0003647416413373
1129,0.035
3774,0.0252219321148825
7427,0.1976899696048632
2831,0.011
7797,0.0003647416413373
11550,0.0003647416413373
5637,0.0109660574412532
245,0.318
3490,0.003
11632,0.0003647416413373
7826,0.0563525835866261
1105,0.295
10111,0.000547112462006
7772,0.0563525835866261
3435,0.0
5760,0.065639686684073
1142,0.068
1756,0.05
9010,0.1198176291793313
10854,0.0184194528875379
5351,0.1818798955613576
10722,0.0003647416413373
2360,0.107
6750,0.0003647416413373
978,0.073
8010,0.2367173252279635
4910,0.2567624020887728
862,0.152
4817,0.0083028720626631
11065,0.0003647416413373
566,0.174
2848,0.043
7531,0.025531914893617
87,0.009
9198,0.0107598784194528
3181,0.01
6608,0.0003647416413373
6952,0.0147720364741641
3078,0.093
921,0.001
8278,0.0003647416413373
817,0.043
1860,0.051
5493,0.0258485639686684
834,0.104
6409,0.0003647416413373
3085,0.009
2672,0.158
3528,0.039
9663,0.0003647416413373
5625,0.0806788511749347
636,0.182
7052,0.3317325227963525
10112,0.0096656534954407
2820,0.239
8178,0.0003647416413373
6243,0.1798433420365534
11209,0.0003647416413373
1140,0.079
5912,0.2194778067885117
3644,0.014
7860,0.0687537993920972
10573,0.0003647416413373
2992,0.01
4421,0.0957180156657963
3092,0.178
11739,0.0003647416413373
10723,0.0003647416413373
6508,0.0003647416413373
6489,0.1508206686930091
3687,0.019
7180,0.0003647416413373
141,0.068
6267,0.012532637075718
635,0.233
5697,0.0509138381201044
4615,0.1339425587467362
3725,0.002
4277,0.0994778067885117
4779,0.2544125326370757
1916,0.009
10350,0.000547112462006
8162,0.3315501519756839
3111,0.205
1145,0.003
6276,0.1308093994778067
1427,0.157
5603,0.00266318537859
11032,0.3466869300911854
5816,0.2906005221932114
1012,0.304
7593,0.0193313069908814
6216,0.0119060052219321
739,0.023
3838,0.0786422976501305
7761,0.0268085106382978
9584,0.0098480243161094
691,0.314
4764,0.141462140992167
8838,0.0641945288753799
10294,0.0003647416413373
6129,0.0007832898172323
6987,0.0003647416413373
7417,0.0003647416413373
11472,0.3131306990881459
3359,0.004
11621,0.000547112462006
933,0.109
10216,0.1517325227963525
1467,0.081
6337,0.3665653495440729
1721,0.172
10928,0.014224924012158
3036,0.041
1675,0.028
139,0.103
610,0.047
10708,0.0787841945288753
8626,0.0324620060790273
11096,0.0003647416413373
2542,0.151
7929,0.0162310030395136
9827,0.0869908814589665
5310,0.3488772845953002
1267,0.301
11334,0.000547112462006
8389,0.2742857142857143
4867,0.2754046997389033
6714,0.0654711246200607
8519,0.0003647416413373
8767,0.0235258358662613
6875,0.1745288753799392
6484,0.1276595744680851
8906,0.0003647416413373
7648,0.0003647416413373
3777,0.2013054830287206
10585,0.0003647416413373
8497,0.0428571428571428
5235,0.1947258485639686
1485,0.067
6700,0.0003647416413373
4005,0.1743603133159268
9045,0.0003647416413373
4375,0.1648041775456918
2622,0.013
9379,0.0003647416413373
2305,0.05
4699,0.0294516971279373
1892,0.009
2427,0.145
3031,0.025
1605,0.007
2110,0.018
7254,0.1575683890577507
2214,0.177
995,0.201
210,0.377
6802,0.0003647416413373
1749,0.08
3832,0.0195822454308093
1440,0.176
2496,0.139
9831,0.0620060790273556
9056,0.0114893617021276
6478,0.286322188449848
11619,0.0413981762917933
11665,0.0041945288753799
3138,0.015
11045,0.035015197568389
5767,0.046840731070496
658,0.347
4021,0.0056396866840731
10968,0.0003647416413373
8812,0.0003647416413373
1700,0.072
1243,0.2
7192,0.0508814589665653
10564,0.0631003039513677
1686,0.203
3091,0.221
7308,0.0206079027355623
4516,0.0266318537859007
3023,0.248
2368,0.015
1935,0.205
2898,0.007
7431,0.3702127659574468
11303,0.0003647416413373
11333,0.0089361702127659
3821,0.2232375979112271
3629,0.017
9048,0.0003647416413373
9860,0.0003647416413373
4602,0.1283028720626631
8240,0.0479635258358662
4947,0.0198955613577023
7104,0.1245592705167173
10966,0.0003647416413373
8218,0.000547112462006
5301,0.0733159268929503
8239,0.0215197568389057
7233,0.0003647416413373
5953,0.0192689295039164
263,0.249
11125,0.2111854103343464
9664,0.0003647416413373
1903,0.15
5607,0.3775456919060052
11331,0.0521580547112461
9365,0.1309422492401215
809,0.16
2447,0.286
497,0.001
10194,0.0003647416413373
889,0.031
3748,0.3737859007832897
9676,0.0003647416413373
4818,0.3145691906005221
3060,0.138
8905,0.0003647416413373
3627,0.019
11781,0.0003647416413373
5294,0.1895561357702349
10718,0.0003647416413373
9396,0.2265045592705167
8453,0.1934954407294832
8753,0.0003647416413373
2007,0.335
3634,0.021
11004,0.0003647416413373
6135,0.0885117493472584
7932,0.0003647416413373
6894,0.0003647416413373
1334,0.004
9301,0.2620668693009119
11606,0.1816413373860182
177,0.041
10803,0.0300911854103343
7120,0.030273556231003
9183,0.0003647416413373
7419,0.0003647416413373
6029,0.2230809399477806
2971,0.045
2558,0.078
6578,0.0941033434650455
7610,0.000547112462006
8745,0.0122188449848024
8859,0.0003647416413373
3126,0.123
6785,0.0251671732522796
1308,0.007
2736,0.126
10751,0.0884498480243161
3531,0.049
3190,0.165
8139,0.0003647416413373
7098,0.0381155015197568
5101,0.2540992167101827
4235,0.1433420365535248
2347,0.087
9336,0.0003647416413373
8505,0.0133130699088145
7972,0.1619452887537994
6394,0.1280243161094224
961,0.089
7709,0.0111246200607902
11165,0.0003647416413373
225,0.058
1006,0.004
6328,0.0342857142857142
10867,0.0003647416413373
1262,0.271
4142,0.1489817232375979
7758,0.0049240121580547
6126,0.1182767624020887
7930,0.0051063829787234
7505,0.000547112462006
1166,0.038
6348,0.2826747720364742
1079,0.069
7586,0.1508206686930091
7976,0.0275379939209726
5421,0.0488772845953002
2777,0.199
8371,0.000547112462006
5706,0.318485639686684
8768,0.0399392097264437
1759,0.004
1540,0.024
8439,0.3446808510638298
783,0.098
6512,0.0003647416413373
4024,0.0325848563968668
5624,0.0148825065274151
10026,0.0251671732522796
5997,0.0050130548302872
639,0.021
5931,0.205065274151436
5146,0.1232898172323759
5086,0.1240731070496083
1747,0.04
4424,0.0183289817232375
2275,0.083
3244,0.142
10498,0.0176899696048632
1572,0.021
6418,0.0003647416413373
8197,0.0428571428571428
5623,0.0100261096605744
1303,0.077
11689,0.0003647416413373
9780,0.1956838905775076
10016,0.0131306990881458
7597,0.0003647416413373
10430,0.0003647416413373
8132,0.0003647416413373
6759,0.021337386018237
9770,0.0003647416413373
2838,0.116
2243,0.093
4916,0.1940992167101827
5517,0.0379112271540469
7191,0.0196960486322188
4608,0.0136292428198433
11579,0.0003647416413373
4378,0.1173368146214099
7310,0.000547112462006
251,0.067
1115,0.014
2021,0.037
4723,0.0335248041775456
6582,0.2390881458966565
4496,0.350130548302872
11600,0.0266261398176291
5043,0.0418276762402088
10861,0.0003647416413373
10054,0.0003647416413373
8321,0.0003647416413373
10832,0.0151367781155015
1773,0.355
1887,0.064
1127,0.03
4182,0.0103394255874673
6636,0.0620060790273556
4642,0.0795822454308093
11476,0.0138601823708206
7164,0.0556231003039513
774,0.146
740,0.141
515,0.257
8344,0.2704559270516717
3401,0.126
6591,0.0176899696048632
3119,0.041
2717,0.042
4234,0.1015143603133159
2530,0.001
10008,0.0003647416413373
10855,0.0060182370820668
3203,0.137
9460,0.0829787234042553
4493,0.1903394255874673
6401,0.0218844984802431
10408,0.2186626139817629
4096,0.195509138381201
6303,0.0842819843342036
6392,0.2788449848024316
2208,0.297
10674,0.0003647416413373
5832,0.059686684073107
2613,0.197
4050,0.0131592689295039
9282,0.0003647416413373
2336,0.105
8174,0.0003647416413373
2482,0.02
53,0.026
9005,0.000547112462006
3043,0.073
2989,0.111
1677,0.056
7149,0.0928267477203647
2712,0.01
91,0.078
3247,0.137
5263,0.0072062663185378
11289,0.0003647416413373
8165,0.2069908814589665
10378,0.0003647416413373
6408,0.0003647416413373
1409,0.004
4859,0.0424543080939947
10039,0.0043768996960486
4426,0.0065796344647519
1333,0.025
7181,0.0003647416413373
5182,0.2340469973890339
276,0.078
8312,0.0275379939209726
11691,0.0003647416413373
1236,0.325
2284,0.091
4430,0.0836553524804177
11067,0.0003647416413373
92,0.188
174,0.009
7791,0.0003647416413373
8305,0.1473556231003039
9712,0.0003647416413373
6679,0.3747720364741642
537,0.198
5613,0.3681462140992166
2159,0.167
8926,0.3492401215805471
10756,0.0532522796352583
3885,0.2404699738903394
11177,0.1920364741641337
3326,0.015
8215,0.0517933130699088
4808,0.3358746736292428
2715,0.085
3331,0.035
3983,0.1732637075718015
4704,0.0667362924281984
1168,0.014
7281,0.0257142857142857
8618,0.0003647416413373
1286,0.019
2181,0.01
4587,0.3512271540469973
704,0.018
10955,0.0003647416413373
1324,0.167
2810,0.001
11218,0.000547112462006
7454,0.000547112462006
3677,0.022
1545,0.002
6272,0.2705483028720626
5874,0.3244386422976501
870,0.048
8151,0.3277203647416413
3726,0.0
4271,0.0023498694516971
8225,0.0003647416413373
5675,0.283864229765013
3771,0.0067362924281984
6346,0.3751367781155015
654,0.187
4819,0.3465274151436031
11123,0.1185410334346504
897,0.014
5876,0.1419321148825065
2881,0.225
10806,0.0178723404255319
5476,0.0234986945169712
142,0.053
553,0.022
10579,0.0003647416413373
9805,0.0003647416413373
357,0.36
8964,0.2146504559270516
9859,0.0003647416413373
11291,0.0003647416413373
10064,0.0160486322188449
9601,0.1203647416413373
1294,0.191
5536,0.0112793733681462
10319,0.0665653495440729
6273,0.1663707571801566
10041,0.0003647416413373
4943,0.1961357702349869
6832,0.0308206686930091
4715,0.0800522193211488
1039,0.231
7675,0.1183586626139817
4180,0.0206788511749347
738,0.04
3345,0.018
10664,0.0003647416413373
5022,0.0430809399477806
2927,0.161
3700,0.043
11134,0.2418237082066869
202,0.023
1657,0.022
6411,0.0003647416413373
6974,0.1285714285714285
3399,0.181
10236,0.0003647416413373
2019,0.028
2266,0.083
368,0.226
11769,0.0003647416413373
6284,0.0224020887728459
5115,0.0352480417754569
1989,0.097
6795,0.0003647416413373
3436,0.0
5792,0.0031331592689295
11059,0.0003647416413373
3378,0.012
11242,0.0003647416413373
10552,0.1174468085106383
634,0.265
9143,0.0003647416413373
10276,0.0563525835866261
6545,0.0220668693009118
1016,0.076
1915,0.034
3350,0.051
11675,0.0003647416413373
8694,0.0568996960486322
1682,0.002
4455,0.047154046997389
10964,0.0003647416413373
11516,0.1599392097264437
9856,0.0003647416413373
5083,0.1698172323759791
10271,0.0662006079027355
380,0.007
3391,0.006
1628,0.0
700,0.008
8241,0.11580547112462
351,0.032
9023,0.1546504559270516
3945,0.1340992167101827
8271,0.0003647416413373
1593,0.177
6957,0.0891793313069908
120,0.008
10284,0.0003647416413373
4488,0.0003133159268929
8018,0.138966565349544
10004,0.0003647416413373
9854,0.0003647416413373
7541,0.0200607902735562
4821,0.3507571801566579
8222,0.0003647416413373
7412,0.0003647416413373
11642,0.0003647416413373
10630,0.0003647416413373
806,0.086
9629,0.0003647416413373
5824,0.179373368146214
8379,0.000547112462006
962,0.311
6296,0.2019321148825064
9648,0.0714893617021276
9177,0.000547112462006
9438,0.0138601823708206
701,0.007
10263,0.1721580547112461
8771,0.1798176291793313
9278,0.0003647416413373
640,0.013
6923,0.2420060790273556
5577,0.1430287206266318
6656,0.0003647416413373
6152,0.018485639686684
1618,0.175
3716,0.052
310,0.123
9370,0.0003647416413373
9255,0.0227963525835866
7512,0.0003647416413373
10170,0.3227963525835866
5423,0.0241253263707571
9756,0.0003647416413373
6574,0.1768996960486322
3554,0.023
404,0.023
3397,0.21
4036,0.1928459530026109
5373,0.2318537859007832
8252,0.2186626139817629
3400,0.157
1769,0.349
4297,0.1074673629242819
34,0.276
29,0.003
8765,0.0034650455927051
2150,0.009
7609,0.0003647416413373
1296,0.287
9099,0.0003647416413373
254,0.026
11717,0.000547112462006
4009,0.1234464751958224
11267,0.0895440729483282
5682,0.1356657963446475
4039,0.1657441253263707
8068,0.1896656534954407
1125,0.045
10257,0.0598176291793313
1395,0.277
10891,0.0977507598784194
5520,0.0039164490861618
8502,0.0388449848024316
660,0.347
7370,0.0003647416413373
6860,0.2493009118541033
11711,0.2531306990881459
7288,0.2350759878419452
1173,0.001
10704,0.0574468085106383
7049,0.099756838905775
6753,0.0003647416413373
4638,0.0078328981723237
6893,0.0003647416413373
7576,0.1028571428571428
10865,0.0003647416413373
11211,0.0003647416413373
5929,0.1635509138381201
2732,0.264
4616,0.1699738903394255
8568,0.0003647416413373
110,0.057
4855,0.0003133159268929
2265,0.096
6614,0.0158662613981762
1117,0.011
3071,0.026
6455,0.0003647416413373
10959,0.0003647416413373
286,0.012
1922,0.059
3470,0.005
5150,0.1774934725848563
10948,0.1021276595744681
6157,0.0245953002610966
3493,0.039
2417,0.042
974,0.023
6449,0.0200607902735562
6698,0.0003647416413373
10547,0.0339209726443769
6017,0.0455874673629242
2404,0.093
3273,0.017
2228,0.054
573,0.267
10997,0.016595744680851
10655,0.2956231003039513
6503,0.0003647416413373
249,0.134
9561,0.000547112462006
8650,0.000547112462006
7768,0.0665653495440729
1190,0.106
607,0.094
8914,0.1300303951367781
8566,0.0003647416413373
5037,0.0762924281984334
8416,0.0003647416413373
1614,0.068
7142,0.0454103343465045
7693,0.0003647416413373
4519,0.0039164490861618
1964,0.061
4410,0.1685639686684073
9189,0.0003647416413373
982,0.286
11749,0.060547112462006
1878,0.097
7743,0.0003647416413373
955,0.046
521,0.015
5933,0.0933681462140992
2561,0.122
10447,0.0056534954407294
9789,0.1998784194528875
7616,0.0320972644376899
8562,0.0003647416413373
1024,0.099
10334,0.0003647416413373
8118,0.1628571428571428
1876,0.05
8012,0.1531914893617021
10626,0.0003647416413373
11359,0.011854103343465
9237,0.0003647416413373
2704,0.022
10390,0.0003647416413373
9569,0.0003647416413373
8605,0.0003647416413373
1709,0.002
2816,0.226
2237,0.213
6886,0.0003647416413373
2033,0.22
1911,0.049
8925,0.1139817629179331
4514,0.0499738903394255
6901,0.0078419452887537
1163,0.001
5452,0.0208355091383812
4955,0.0571801566579634
10009,0.0003647416413373
2080,0.128
7236,0.0063829787234042
3864,0.0166057441253263
11574,0.0003647416413373
6366,0.0003647416413373
9900,0.0003647416413373
3724,0.011
3183,0.002
3173,0.007
5442,0.0603133159268929
5531,0.113420365535248
3533,0.008
6905,0.1006686930091185
5617,0.2282506527415143
2321,0.0
3953,0.0452741514360313
51,0.074
3372,0.027
10453,0.1375075987841945
1136,0.107
854,0.049
2647,0.031
1221,0.015
7889,0.0003647416413373
5689,0.3198955613577022
4310,0.0303916449086161
10910,0.0003647416413373
11767,0.0003647416413373
2817,0.219
3929,0.0750391644908616
2631,0.242
11148,0.0003647416413373
4762,0.0521671018276762
4692,0.0421409921671018
10596,0.0658358662613981
3574,0.11
9589,0.0672948328267477
787,0.04
1186,0.176
9469,0.0003647416413373
2307,0.052
8840,0.0156838905775075
7046,0.0147720364741641
2734,0.102
2112,0.013
2495,0.052
4857,0.015509138381201
171,0.01
6444,0.2294224924012158
8508,0.0003647416413373
3189,0.096
11636,0.0003647416413373
1914,0.021
1910,0.114
10197,0.0003647416413373
5155,0.097284595300261
4463,0.2567624020887728
10072,0.3496048632218845
802,0.346
1972,0.049
10569,0.0003647416413373
1576,0.044
11624,0.0003647416413373
8017,0.1561094224924012
10665,0.0003647416413373
10551,0.1028571428571428
11495,0.0003647416413373
10858,0.0003647416413373
975,0.012
6107,0.025065274151436
3906,0.151331592689295
10906,0.0003647416413373
8208,0.1789057750759878
10768,0.0003647416413373
9963,0.0003647416413373
7051,0.0481458966565349
8201,0.1362310030395137
11735,0.0003647416413373
5782,0.0681462140992167
2092,0.11
9261,0.1269300911854103
9781,0.2438297872340425
10612,0.1736170212765957
3728,0.025
1365,0.155
5867,0.066266318537859
1206,0.068
7843,0.0003647416413373
4688,0.0780156657963446
942,0.044
5427,0.0040731070496083
7619,0.2022492401215805
3208,0.2
6556,0.0003647416413373
3509,0.002
10516,0.0293617021276595
3810,0.2390600522193211
9417,0.0083890577507598
2752,0.278
528,0.001
8408,0.0399392097264437
10810,0.0003647416413373
10509,0.1353191489361702
8883,0.2462006079027355
6162,0.0025065274151436
1580,0.274
7426,0.150273556231003
4937,0.1080939947780678
3360,0.014
3479,0.077
10776,0.0003647416413373
1985,0.069
8961,0.1183586626139817
7557,0.0003647416413373
11725,0.0003647416413373
7594,0.0107598784194528
345,0.021
1357,0.043
1694,0.16
692,0.295
5215,0.0103394255874673
4337,0.0399477806788511
9955,0.0003647416413373
2725,0.016
1839,0.023
7477,0.293434650455927
7635,0.0756838905775076
7525,0.044498480243161
2263,0.097
6724,0.1519148936170212
6473,0.0962917933130699
6710,0.0105775075987841
280,0.001
2051,0.187
6065,0.0296083550913838
547,0.1
287,0.012
5449,0.0205221932114882
8413,0.0003647416413373
7465,0.0003647416413373
9968,0.0122188449848024
2287,0.069
6052,0.0374412532637075
10611,0.2540425531914894
7523,0.0222492401215805
4549,0.0064229765013054
3434,0.004
11635,0.0003647416413373
3063,0.045
11188,0.0251671732522796
7519,0.014224924012158
3887,0.1762402088772845
1449,0.317
10038,0.0277203647416413
2738,0.126
1885,0.099
1868,0.166
814,0.046
8706,0.0003647416413373
1152,0.204
4270,0.0178590078328981
8638,0.1344072948328267
7369,0.0003647416413373
951,0.025
4970,0.0590600522193211
11505,0.0222492401215805
9880,0.3353799392097264
2190,0.152
6063,0.0103394255874673
11672,0.0003647416413373
5960,0.024751958224543
9733,0.1840121580547112
6000,0.0145691906005221
2028,0.078
4585,0.2694516971279373
7397,0.2467477203647416
10860,0.0003647416413373
1672,0.06
2953,0.004
11835,0.0003647416413373
1757,0.048
1584,0.238
5854,0.274308093994778
7258,0.0919148936170212
2921,0.054
10305,0.0450455927051671
5352,0.2406266318537858
11237,0.0003647416413373
10588,0.0003647416413373
8460,0.0003647416413373
1337,0.068
3097,0.099
5371,0.2213577023498694
8202,0.2843161094224924
1899,0.126
8388,0.178176291793313
4706,0.0219321148825065
7839,0.0003647416413373
8129,0.0003647416413373
756,0.064
2363,0.072
9811,0.0003647416413373
8268,0.0003647416413373
4395,0.0003133159268929
8837,0.0780547112462006
10876,0.0003647416413373
2964,0.157
5303,0.0206788511749347
3655,0.013
789,0.011
11836,0.0003647416413373
5400,0.110130548302872
7358,0.000547112462006
3347,0.031
4561,0.2298172323759791
3001,0.101
2878,0.155
10358,0.122370820668693
2119,0.015
7528,0.1851063829787234
10769,0.0003647416413373
4939,0.1367624020887728
8565,0.0003647416413373
1214,0.091
5257,0.170130548302872
9677,0.0003647416413373
3647,0.006
3059,0.21
10738,0.0827963525835866
504,0.107
8324,0.0003647416413373
5521,0.084751958224543
1520,0.075
7763,0.0377507598784194
5469,0.0759791122715404
4870,0.3526370757180156
10975,0.0009118541033434
8746,0.000547112462006
6240,0.0646997389033942
4154,0.1919060052219321
4517,0.0307049608355091
4442,0.1569712793733681
7198,0.3155015197568389
5509,0.255509138381201
3281,0.234
2994,0.004
2300,0.009
6108,0.0106527415143603
5265,0.0667362924281984
9551,0.1898480243161094
3034,0.002
2778,0.218
6180,0.0
7010,0.2582370820668693
5922,0.0579634464751958
4748,0.198798955613577
10089,0.0003647416413373
5594,0.0366579634464751
11478,0.0003647416413373
3254,0.027
1902,0.205
928,0.035
3839,0.1375456919060052
10018,0.0275379939209726
6895,0.0003647416413373
10515,0.0919148936170212
6938,0.0003647416413373
10845,0.2111854103343464
9512,0.021337386018237
3110,0.021
11828,0.0003647416413373
5318,0.3178590078328981
1982,0.337
8490,0.0972036474164133
6874,0.3683890577507598
3947,0.3543603133159268
11753,0.0576291793313069
11772,0.0003647416413373
1469,0.078
8796,0.0003647416413373
10837,0.157386018237082
5487,0.0712793733681462
9293,0.000547112462006
358,0.25
8670,0.0178723404255319
198,0.036
9033,0.009483282674772
2251,0.034
2008,0.302
1284,0.041
9899,0.0003647416413373
372,0.032
1111,0.089
2675,0.191
8570,0.0003647416413373
185,0.083
483,0.245
3606,0.02
10081,0.1792705167173252
4887,0.3142558746736291
3737,0.046
7881,0.0169604863221884
3507,0.014
10682,0.0003647416413373
657,0.13
11101,0.0003647416413373
5601,0.0067362924281984
6053,0.0142558746736292
1118,0.012
11444,0.0003647416413373
551,0.035
3042,0.026
4225,0.1563446475195822
5926,0.2923237597911227
7776,0.0459574468085106
10656,0.3826139817629179
2123,0.026
1215,0.231
7376,0.0113069908814589
4348,0.1790600522193211
5910,0.2465796344647519
2074,0.0
11160,0.0003647416413373
10820,0.0003647416413373
11698,0.0917325227963525
10503,0.0424924012158054
5342,0.1231331592689295
2819,0.235
6054,0.0015665796344647
4489,0.0103394255874673
5992,0.072219321148825
1601,0.012
11084,0.1765349544072948
11719,0.0003647416413373
426,0.239
5803,0.1054308093994778
2490,0.275
5736,0.0145691906005221
11419,0.1458966565349544
4918,0.1022976501305483
9954,0.0003647416413373
6410,0.0003647416413373
1139,0.124
7274,0.0003647416413373
1490,0.017
11317,0.235258358662614
10155,0.0003647416413373
6652,0.0003647416413373
1348,0.179
5576,0.1718537859007832
7053,0.3468693009118541
934,0.128
6587,0.05580547112462
8844,0.0003647416413373
9234,0.0003647416413373
5841,0.1099738903394255
8751,0.000547112462006
6669,0.3074772036474164
4839,0.1106005221932114
5183,0.2937336814621409
433,0.057
11169,0.0441337386018237
7875,0.2877811550151976
8748,0.0003647416413373
339,0.047
7895,0.0003647416413373
9729,0.0616413373860182
1621,0.042
4336,0.0205221932114882
2465,0.203
9517,0.0003647416413373
4547,0.0045430809399477
2158,0.284
11811,0.0217021276595744
4922,0.0980678851174934
9575,0.0003647416413373
10512,0.2048024316109422
3227,0.171
7304,0.1958662613981763
8075,0.000547112462006
4889,0.3404177545691905
10818,0.0003647416413373
8739,0.1132522796352583
1170,0.004
1782,0.07
2483,0.011
9473,0.0003647416413373
8079,0.0003647416413373
3697,0.007
9840,0.168693009118541
6537,0.1349544072948328
8701,0.0003647416413373
1845,0.032
4371,0.3161357702349868
7644,0.0003647416413373
8384,0.0496048632218845
6232,0.0075195822454308
8237,0.0067477203647416
4042,0.1198433420365535
6976,0.0337386018237082
1273,0.114
7262,0.0450455927051671
1188,0.277
5391,0.3090861618798955
3225,0.166
6496,0.0658358662613981
6008,0.0654830287206266
8711,0.000547112462006
3484,0.004
1673,0.056
9082,0.000547112462006
4415,0.1586945169712793
7595,0.000547112462006
1405,0.011
2697,0.123
2477,0.088
3609,0.026
10006,0.0003647416413373
1771,0.249
10397,0.0003647416413373
6292,0.1969190600522192
4716,0.0551436031331592
9228,0.0003647416413373
2895,0.002
539,0.127
6021,0.3311749347258485
11460,0.1349544072948328
10395,0.0003647416413373
77,0.222
9146,0.0003647416413373
4143,0.1353524804177545
4945,0.1287728459530026
11497,0.0003647416413373
7335,0.2544072948328267
11479,0.0003647416413373
7405,0.0003647416413373
9153,0.0465045592705167
1501,0.184
9007,0.0169604863221884
9897,0.000547112462006
10455,0.1287537993920972
2463,0.141
9316,0.2106382978723404
11187,0.037386018237082
9131,0.0003647416413373
1339,0.089
6093,0.1549347258485639
3603,0.073
193,0.022
9148,0.0003647416413373
446,0.272
7206,0.0430395136778115
8121,0.0224316109422492
2744,0.012
1716,0.017
302,0.333
7548,0.0003647416413373
6994,0.0003647416413373
10459,0.1013981762917933
1646,0.151
8014,0.3388449848024316
4354,0.1917493472584856
8676,0.2772036474164133
2195,0.034
8916,0.216838905775076
2772,0.197
9147,0.0003647416413373
9224,0.0105775075987841
8872,0.0911854103343465
6516,0.0069300911854103
2022,0.006
8653,0.0003647416413373
5110,0.3601566579634464
6945,0.0003647416413373
2834,0.041
4553,0.0617232375979112
1451,0.277
5583,0.0366579634464751
238,0.045
5272,0.2854308093994778
860,0.111
9009,0.0698480243161094
10493,0.0003647416413373
7151,0.3497872340425532
1541,0.019
11146,0.0003647416413373
1384,0.042
8006,0.358176291793313
7808,0.0056534954407294
8083,0.0003647416413373
5582,0.0443342036553524
10728,0.0003647416413373
6589,0.0773252279635258
8058,0.1075987841945288
5185,0.1408355091383812
11649,0.0357446808510638
6375,0.0196960486322188
8506,0.000547112462006
6511,0.0003647416413373
5438,0.1439686684073106
6794,0.0003647416413373
2931,0.019
2061,0.244
1714,0.021
7402,0.0038297872340425
6082,0.3297650130548302
6684,0.2106382978723404
4071,0.1430287206266318
3053,0.274
4434,0.3114360313315926
3995,0.0410443864229764
6306,0.1218798955613576
7131,0.0003647416413373
143,0.038
3796,0.2199477806788511
9852,0.0003647416413373
1668,0.163
4332,0.0499738903394255
2171,0.052
7264,0.0858966565349544
7621,0.346322188449848
8,0.153
6720,0.1599392097264437
5632,0.0361879895561357
1350,0.084
8799,0.0003647416413373
9850,0.0003647416413373
9197,0.0003647416413373
3398,0.204
1233,0.071
8488,0.2161094224924012
6075,0.02177545691906
2750,0.145
697,0.121
8432,0.0381155015197568
5986,0.0936814621409921
4550,0.0241253263707571
8194,0.0468693009118541
735,0.01
3494,0.007
4149,0.0084595300261096
8250,0.1759878419452887
6755,0.000547112462006
4400,0.0858485639686684
1984,0.351
8231,0.0003647416413373
461,0.036
