,TempOut,OutHum,DewPt,WindSpeed,Bar,Rain,SolarRad,SolarEnergy,Temp_Pressure_ratio
2752,12.3,78.0,8.6,0,763.2,0.0,291.0,12.51,0.0161163522012578
11234,17.2,91.0,15.7,1,759.4,0.0,41.0,1.76,0.022649460100079
8013,22.2,60.0,14.0,2,761.2,0.0,504.0,21.67,0.0291644771413557
6648,13.4,79.0,9.8,1,767.8,0.0,0.0,0.0,0.017452461578536
9126,24.4,58.0,15.6,1,758.0,0.0,305.0,13.12,0.0321899736147757
6881,22.6,57.0,13.6,1,761.2,0.0,185.0,7.96,0.0296899632159747
4455,19.4,63.0,12.2,3,764.2,0.0,70.0,3.01,0.0253860246008898
5826,17.7,82.0,14.6,4,750.1,0.0,177.0,7.61,0.0235968537528329
6585,17.4,66.0,11.0,1,767.8,0.0,262.0,11.27,0.0226621516019796
1024,24.1,52.0,13.6,1,757.8,0.0,723.0,31.09,0.0318025864344154
7201,17.7,69.0,12.0,1,754.9,0.0,196.0,8.43,0.0234468141475692
319,10.3,78.0,6.6,0,758.8,0.0,5.0,0.22,0.0135740643120716
11763,19.4,62.0,11.9,2,766.1,0.0,87.0,3.74,0.0253230648740373
3156,14.4,85.0,11.9,1,749.7,0.0,73.0,3.14,0.0192076830732292
4196,22.4,69.0,16.4,0,761.7,0.0,105.0,4.52,0.0294079033740317
10308,14.4,87.0,12.3,0,762.5,0.0,36.0,1.55,0.0188852459016393
457,18.7,50.0,8.0,2,757.0,0.0,361.0,15.53,0.0247027741083223
8280,18.6,90.0,16.9,1,757.7,0.0,0.0,0.0,0.0245479741322423
5422,19.7,79.0,15.9,1,765.5,0.0,79.0,3.4,0.0257348138471587
10383,16.2,89.0,14.4,0,765.5,0.0,0.0,0.0,0.0211626387981711
1274,27.1,47.0,14.8,1,756.2,0.0,754.0,32.43,0.0358370801375297
5865,20.2,81.0,16.8,3,757.0,0.0,121.0,5.2,0.0266842800528401
10391,14.8,92.0,13.5,0,765.3,0.0,0.0,0.0,0.0193388213772376
5895,17.3,72.0,12.2,3,760.4,0.0,405.0,17.42,0.0227511835875854
1319,24.8,60.0,16.5,0,755.9,0.0,709.0,30.49,0.0328085725625082
11154,17.9,87.0,15.7,0,755.2,0.0,0.0,0.0,0.0237023305084745
2484,18.1,62.0,10.7,0,759.5,0.0,154.0,6.62,0.0238314680710994
7473,16.4,74.0,11.7,3,756.0,0.0,89.0,3.83,0.0216931216931216
10119,17.5,95.0,16.7,2,754.9,0.0,47.0,2.02,0.0231818783944893
5667,14.9,94.0,14.0,4,744.7,0.0,15.0,0.65,0.0200080569356787
8495,27.4,48.0,15.5,2,759.3,0.0,497.0,21.37,0.0360858685631502
8759,17.9,75.0,13.4,0,758.3,0.0,0.0,0.0,0.0236054332058552
5254,25.5,69.0,19.4,1,753.2,0.0,459.0,19.74,0.0338555496548061
3371,13.7,69.0,8.1,1,758.2,0.0,181.0,7.78,0.0180691110524927
6692,17.9,51.0,7.6,1,767.2,0.0,45.0,1.94,0.0233315954118873
1320,25.5,58.0,16.6,0,755.8,0.0,749.0,32.21,0.0337390844138661
1670,21.8,80.0,18.2,0,749.4,0.0,124.0,5.33,0.0290899386175607
2859,14.4,96.0,13.8,0,764.3,0.0,113.0,4.86,0.0188407693314143
7794,13.8,94.0,12.9,2,760.5,0.51,0.0,0.0,0.018145956607495
48,21.6,50.0,10.7,1,763.6,0.0,747.0,32.13,0.0282870612886327
10110,16.8,91.0,15.3,2,754.9,0.0,0.0,0.0,0.0222546032587097
1722,19.3,84.0,16.6,4,739.5,0.0,351.0,15.09,0.0260987153482082
1395,23.3,58.0,14.6,0,755.5,0.0,823.0,35.39,0.0308405029781601
10419,24.6,49.0,13.1,1,764.0,0.0,521.0,22.41,0.0321989528795811
775,15.8,83.0,12.9,1,747.4,0.0,292.0,12.56,0.0211399518330211
2136,15.7,96.0,15.1,0,746.9,0.0,139.0,5.98,0.0210202168965055
1859,16.8,82.0,13.7,0,756.3,0.0,146.0,6.28,0.0222134073780245
324,14.6,70.0,9.1,0,758.8,0.0,135.0,5.81,0.0192409066947812
680,13.1,85.0,10.6,0,759.8,0.0,31.0,1.33,0.0172413793103448
263,10.6,95.0,9.8,0,760.9,0.0,79.0,3.4,0.0139308713365751
1671,18.6,92.0,17.2,3,749.3,0.0,52.0,2.24,0.0248231682904043
11042,25.0,56.0,15.6,1,758.3,0.0,413.0,17.76,0.0329684821310826
8644,19.6,60.0,11.6,3,758.3,0.0,109.0,4.69,0.0258472899907688
7425,15.6,75.0,11.2,1,762.9,0.0,91.0,3.91,0.0204482894219425
6756,10.9,83.0,8.1,0,764.7,0.0,0.0,0.0,0.0142539557996599
6592,16.7,71.0,11.4,1,767.7,0.0,74.0,3.18,0.0217532890451999
4817,18.8,78.0,14.9,4,759.2,0.0,26.0,1.12,0.0247629083245521
10881,13.3,93.0,12.2,0,767.3,0.0,13.0,0.56,0.0173335071028281
9913,9.4,81.0,6.3,0,761.0,0.0,0.0,0.0,0.0123521681997371
11639,14.9,89.0,13.1,0,761.9,0.0,0.0,0.0,0.0195563722273264
55,21.0,60.0,12.9,1,763.9,0.0,356.0,15.31,0.0274905092289566
4110,22.8,53.0,12.7,4,761.3,0.0,711.0,30.58,0.0299487718376461
5176,17.8,82.0,14.7,0,759.9,0.0,77.0,3.31,0.0234241347545729
3622,12.6,81.0,9.4,7,741.7,0.0,352.0,15.14,0.0169880005393016
53,20.9,59.0,12.6,2,763.9,0.0,527.0,22.66,0.0273596020421521
5343,22.2,47.0,10.3,0,765.7,0.0,348.0,14.97,0.0289930782290714
9505,18.3,71.0,13.0,1,759.6,0.0,254.0,10.92,0.0240916271721958
2434,21.0,66.0,14.4,0,755.3,0.0,234.0,10.06,0.0278035217794253
10818,13.3,89.0,11.6,0,765.3,0.0,0.0,0.0,0.0173788056971122
2795,14.1,90.0,12.5,2,753.2,0.0,298.0,12.82,0.0187201274561869
7216,16.6,83.0,13.7,0,754.1,0.0,32.0,1.38,0.0220129956239225
6844,14.2,68.0,8.4,2,762.9,0.0,0.0,0.0,0.0186131865251015
4857,14.9,94.0,14.0,0,763.9,0.0,0.0,0.0,0.0195051708338787
4353,20.1,55.0,10.7,0,756.6,0.0,109.0,4.69,0.0265662172878667
5888,12.5,90.0,10.9,0,760.9,0.0,18.0,0.77,0.0164279143119989
6546,19.7,56.0,10.6,2,766.4,0.0,184.0,7.91,0.0257045929018789
10411,21.1,73.0,16.1,1,765.1,0.0,395.0,16.99,0.0275780943667494
5553,20.3,77.0,16.1,0,768.2,0.0,103.0,4.43,0.0264254100494662
5329,7.4,94.0,6.5,0,767.5,0.0,27.0,1.16,0.0096416938110749
398,23.3,51.0,12.6,0,760.2,0.0,408.0,17.55,0.0306498289923704
4056,10.2,89.0,8.4,0,764.4,0.0,0.0,0.0,0.0133437990580847
2730,15.0,78.0,11.2,0,761.0,0.0,309.0,13.29,0.0197109067017082
7157,20.4,58.0,11.9,3,756.5,0.0,472.0,20.3,0.0269662921348314
5818,15.5,93.0,14.4,1,749.6,0.0,71.0,3.05,0.0206776947705442
8929,22.9,44.0,10.0,4,754.5,0.0,483.0,20.77,0.0303512259774685
1120,28.1,47.0,15.7,0,751.6,0.0,151.0,6.49,0.0373869079297498
7746,15.9,76.0,11.7,5,758.7,0.0,0.0,0.0,0.0209568999604586
6261,11.7,83.0,8.9,0,750.4,0.0,415.0,17.85,0.015591684434968
9562,18.7,52.0,8.7,3,759.6,0.0,47.0,2.02,0.0246182201158504
2973,19.2,73.0,14.2,0,764.3,0.0,119.0,5.12,0.0251210257752191
11057,17.4,86.0,15.0,0,758.5,0.0,0.0,0.0,0.0229400131839156
3954,17.3,73.0,12.4,0,767.0,0.0,44.0,1.89,0.0225554106910039
11382,17.2,56.0,8.3,1,760.4,0.0,50.0,2.15,0.0226196738558653
6264,13.8,70.0,8.5,1,750.6,0.0,356.0,15.31,0.0183852917665867
4749,24.6,65.0,17.5,3,756.9,0.0,511.0,21.98,0.0325009908838684
11830,14.6,90.0,13.0,0,766.4,0.0,0.0,0.0,0.0190501043841336
9544,16.4,63.0,9.3,5,763.0,0.0,298.0,12.82,0.0214941022280471
11043,24.6,58.0,15.8,1,758.2,0.0,340.0,14.62,0.0324452651015563
10723,13.3,81.0,10.1,0,764.0,0.0,0.0,0.0,0.0174083769633507
10906,16.7,75.0,12.3,0,767.5,0.0,1.0,0.04,0.0217589576547231
9760,13.9,64.0,7.2,0,760.0,0.0,0.0,0.0,0.0182894736842105
5973,16.3,92.0,15.0,1,757.6,0.0,19.0,0.82,0.0215153115100316
5562,13.8,92.0,12.5,0,765.7,0.0,3.0,0.13,0.0180227243045579
619,9.4,90.0,7.8,0,758.1,0.0,23.0,0.99,0.0123994196016356
11660,16.8,91.0,15.4,2,762.5,0.0,77.0,3.31,0.0220327868852459
6663,12.4,78.0,8.7,1,767.8,0.0,28.0,1.2,0.0161500390726751
3214,16.9,80.0,13.5,1,746.3,0.0,234.0,10.06,0.0226450489079458
1165,20.1,90.0,18.4,2,751.5,0.0,57.0,2.45,0.0267465069860279
11187,20.8,84.0,18.0,3,755.8,0.0,189.0,8.13,0.0275205080709182
2128,15.3,96.0,14.6,0,745.1,0.0,27.0,1.16,0.0205341564890618
3661,11.8,95.0,11.0,4,743.5,0.0,72.0,3.1,0.0158708809683927
10515,19.8,73.0,14.9,1,758.6,0.0,247.0,10.62,0.0261007118375955
3273,17.7,72.0,12.6,4,754.2,0.0,84.0,3.61,0.0234685759745425
9988,15.8,96.0,15.1,1,751.5,0.0,63.0,2.71,0.021024617431803
2960,15.6,90.0,13.9,0,765.7,0.0,139.0,5.98,0.0203735144312393
11829,14.7,90.0,13.0,0,766.6,0.0,0.0,0.0,0.0191755804852595
400,22.8,51.0,12.1,0,760.0,0.0,256.0,11.01,0.03
4692,17.0,93.0,15.9,0,760.5,0.0,47.0,2.02,0.0223537146614069
1586,21.8,54.0,12.1,1,758.0,0.0,578.0,24.86,0.0287598944591029
8222,23.4,76.0,18.9,1,753.6,0.0,0.0,0.0,0.0310509554140127
3011,10.5,94.0,9.6,0,754.5,0.0,32.0,1.38,0.0139165009940357
10707,20.4,58.0,11.9,1,763.5,0.0,324.0,13.93,0.0267190569744597
3209,15.2,89.0,13.4,0,745.8,0.0,244.0,10.49,0.020380799141861
1057,25.8,54.0,15.8,2,758.8,0.0,582.0,25.03,0.0340010542962572
7991,17.5,83.0,14.6,2,758.7,0.0,0.0,0.0,0.0230657703967312
3878,19.1,84.0,16.3,0,765.4,0.0,130.0,5.59,0.0249542722759341
6223,11.2,87.0,9.1,6,742.9,0.0,90.0,3.87,0.015076053304617
9604,19.6,48.0,8.2,6,751.8,0.0,171.0,7.35,0.0260707635009311
3120,16.6,72.0,11.5,2,751.9,0.0,103.0,4.43,0.0220774039100944
1676,19.7,92.0,18.3,0,747.9,0.0,107.0,4.6,0.0263404198422248
8033,17.3,78.0,13.5,1,762.9,0.0,0.0,0.0,0.0226766286538209
7332,12.7,85.0,10.2,0,762.3,0.0,91.0,3.91,0.0166601075691984
10766,14.1,77.0,10.1,0,763.7,0.0,0.0,0.0,0.018462747152023
8416,21.3,63.0,14.0,1,761.3,0.0,0.0,0.0,0.0279784579009588
6395,21.7,46.0,9.6,3,767.2,0.0,410.0,17.63,0.0282846715328467
8924,21.6,42.0,8.1,4,754.7,0.0,713.0,30.66,0.0286206439644892
11296,12.8,82.0,9.8,1,767.0,0.0,0.0,0.0,0.0166883963494132
9795,18.3,47.0,6.8,4,757.3,0.0,410.0,17.63,0.0241647959857388
2408,20.1,69.0,14.2,0,753.9,0.0,159.0,6.84,0.0266613609231993
249,21.1,65.0,14.2,0,762.7,0.0,565.0,24.3,0.0276648747869411
6558,14.3,69.0,8.7,0,767.7,0.0,0.0,0.0,0.0186270678650514
7935,17.6,78.0,13.7,1,754.4,0.0,0.0,0.0,0.0233297985153764
11090,23.7,67.0,17.2,1,755.7,0.0,335.0,14.41,0.0313616514489876
4023,12.0,88.0,10.1,0,764.6,0.0,0.0,0.0,0.015694480774261
5692,16.8,70.0,11.3,8,747.9,0.0,445.0,19.14,0.0224628961091055
280,18.1,81.0,14.7,0,760.1,0.0,65.0,2.8,0.0238126562294434
11114,15.9,95.0,15.1,0,754.8,0.0,0.0,0.0,0.0210651828298887
4851,18.1,92.0,16.7,2,762.3,0.0,45.0,1.94,0.0237439328348419
11549,14.8,80.0,11.4,0,767.1,0.0,0.0,0.0,0.0192934428366575
9063,17.1,94.0,16.1,1,755.3,0.0,83.0,3.57,0.0226400105918178
5468,22.7,62.0,15.0,0,761.5,0.0,216.0,9.29,0.0298095863427445
4920,20.7,73.0,15.7,0,760.3,0.0,95.0,4.09,0.0272260949625147
10429,17.5,79.0,13.8,0,763.9,0.0,0.0,0.0,0.0229087576907972
4976,11.5,91.0,10.1,0,758.6,0.0,12.0,0.52,0.0151595043501186
10955,16.5,81.0,13.2,1,762.9,0.0,0.0,0.0,0.0216279984270546
10985,18.2,78.0,14.3,0,760.6,0.0,133.0,5.72,0.0239284775177491
1198,24.1,66.0,17.3,0,758.0,0.0,178.0,7.65,0.0317941952506596
9566,16.8,59.0,8.8,2,759.3,0.0,0.0,0.0,0.0221256420387198
3845,18.4,78.0,14.5,0,766.3,0.0,53.0,2.28,0.0240114837530993
2492,16.8,77.0,12.7,0,760.1,0.0,237.0,10.19,0.0221023549532956
837,16.7,75.0,12.2,0,754.6,0.0,34.0,1.46,0.0221309302941956
3959,13.9,75.0,9.5,0,767.3,0.0,0.0,0.0,0.0181154698292714
4900,24.7,60.0,16.4,0,762.4,0.0,398.0,17.12,0.0323976915005246
2391,20.1,72.0,14.9,0,754.8,0.0,128.0,5.5,0.0266295707472178
2765,17.8,59.0,9.7,0,761.7,0.0,111.0,4.77,0.0233687803597216
7607,14.1,79.0,10.5,1,756.0,0.0,0.0,0.0,0.0186507936507936
9139,17.4,87.0,15.2,1,758.1,0.0,0.0,0.0,0.0229521171349426
8884,24.3,53.0,14.1,7,748.8,0.0,610.0,26.23,0.032451923076923
11552,14.6,81.0,11.4,0,767.6,0.0,0.0,0.0,0.01902032308494
1924,12.7,81.0,9.5,2,749.9,0.0,182.0,7.83,0.0169355914121882
8363,24.2,58.0,15.4,1,764.0,0.0,79.0,3.4,0.031675392670157
363,22.6,48.0,11.0,2,759.8,0.0,864.0,37.16,0.0297446696499078
9418,19.6,55.0,10.3,3,751.3,0.0,50.0,2.15,0.0260881139358445
2690,21.2,85.0,18.5,0,751.8,0.0,420.0,18.06,0.0281989890928438
1777,19.6,58.0,11.1,2,749.3,0.0,784.0,33.72,0.0261577472307487
5232,24.2,66.0,17.5,1,755.1,0.0,591.0,25.42,0.032048735266852
182,14.7,73.0,9.9,0,763.9,0.0,143.0,6.15,0.0192433564602696
6728,19.2,59.0,11.0,3,766.9,0.0,454.0,19.52,0.0250358586517146
2422,19.0,80.0,15.5,0,755.3,0.0,523.0,22.49,0.025155567324242
1434,24.3,48.0,12.6,1,754.9,0.0,271.0,11.65,0.0321896939992051
6991,17.2,76.0,12.9,0,762.9,0.0,0.0,0.0,0.0225455498754751
7914,19.2,91.0,17.7,2,752.4,0.0,282.0,12.13,0.0255183413078149
3836,13.1,84.0,10.5,0,766.1,0.0,0.0,0.0,0.017099595353087
9467,15.6,85.0,13.0,1,754.2,0.0,21.0,0.9,0.020684168655529
6602,13.4,81.0,10.2,1,768.3,0.0,0.0,0.0,0.0174411037355199
11147,19.9,81.0,16.6,0,755.0,0.0,0.0,0.0,0.0263576158940397
9859,12.3,83.0,9.5,0,757.2,0.0,0.0,0.0,0.0162440570522979
3857,25.4,51.0,14.6,3,764.7,0.0,761.0,32.73,0.0332156401203086
401,22.8,53.0,12.7,3,759.8,0.0,631.0,27.14,0.0300078968149513
798,16.8,68.0,10.8,1,755.4,0.0,421.0,18.11,0.0222398729150119
676,18.9,62.0,11.4,2,760.6,0.0,82.0,3.53,0.0248488035761241
436,19.6,72.0,14.4,1,756.2,0.0,66.0,2.84,0.0259190690293573
2629,21.5,74.0,16.7,0,755.1,0.0,444.0,19.09,0.0284730499271619
6085,19.7,79.0,15.9,1,761.2,0.0,303.0,13.03,0.0258801891749868
8963,16.4,76.0,12.2,1,758.5,0.0,136.0,5.85,0.0216216216216216
328,18.3,60.0,10.4,1,758.7,0.0,592.0,25.46,0.0241202056148675
3952,17.6,70.0,12.0,0,766.9,0.0,46.0,1.98,0.0229495370974051
5961,14.8,95.0,14.0,1,759.2,0.0,5.0,0.22,0.0194942044257112
914,14.7,94.0,13.8,0,756.4,0.0,53.0,2.28,0.0194341618191433
3127,14.0,89.0,12.2,1,751.9,0.0,195.0,8.39,0.0186194972735736
7854,13.8,96.0,13.2,1,758.9,0.0,0.0,0.0,0.0181842139939385
11421,15.9,71.0,10.6,5,756.3,0.0,142.0,6.11,0.0210234034113447
1450,22.8,57.0,13.8,2,754.5,0.0,771.0,33.16,0.0302186878727634
79,23.7,44.0,10.7,2,764.3,0.0,805.0,34.62,0.0310087661912861
3314,7.6,83.0,4.9,0,762.7,0.0,108.0,4.64,0.0099645994493247
4395,18.2,63.0,11.0,0,760.1,0.0,35.0,1.51,0.0239442178660702
9959,13.1,78.0,9.4,1,758.9,0.0,0.0,0.0,0.0172618263275793
11083,18.6,84.0,15.9,1,756.7,0.0,177.0,7.61,0.0245804149596934
10426,19.2,69.0,13.4,0,763.9,0.0,13.0,0.56,0.0251341798664746
4963,21.8,68.0,15.6,0,757.8,0.0,298.0,12.82,0.0287674848244919
7635,21.2,56.0,12.0,3,758.8,0.0,536.0,23.05,0.0279388508170796
509,19.8,65.0,13.1,2,753.5,0.0,495.0,21.29,0.0262773722627737
1345,22.4,70.0,16.7,0,756.7,0.0,358.0,15.4,0.0296022201665124
7824,16.5,90.0,14.9,3,759.7,0.0,178.0,7.65,0.0217190996445965
5963,15.2,95.0,14.4,1,759.1,0.0,20.0,0.86,0.0200237122908707
5194,13.6,90.0,11.9,0,758.0,0.0,0.0,0.0,0.0179419525065963
5197,15.9,91.0,14.5,0,758.4,0.0,28.0,1.2,0.0209651898734177
11436,13.7,76.0,9.5,0,759.4,0.0,0.0,0.0,0.018040558335528
11600,16.9,90.0,15.3,0,763.9,0.0,0.0,0.0,0.0221233145699698
1205,16.2,89.0,14.4,0,760.7,0.0,141.0,6.06,0.0212961745760483
427,23.7,56.0,14.4,0,757.4,0.0,477.0,20.51,0.0312912595722207
11828,14.8,91.0,13.3,0,766.8,0.0,0.0,0.0,0.019300991131977
5625,13.9,68.0,8.1,2,750.8,0.0,6.0,0.26,0.0185135855087906
1025,24.1,52.0,13.6,1,757.8,0.0,529.0,22.75,0.0318025864344154
1792,12.1,90.0,10.5,1,747.1,0.0,31.0,1.33,0.0161959577031187
11011,14.6,90.0,13.0,0,759.5,0.0,0.0,0.0,0.0192231731402238
8666,16.5,86.0,14.1,2,758.9,0.0,0.0,0.0,0.0217419949927526
8266,21.5,82.0,18.3,0,755.8,0.0,28.0,1.2,0.0284466790156125
4399,13.2,85.0,10.7,0,761.1,0.0,10.0,0.43,0.0173433188805675
10667,17.1,67.0,10.9,0,762.4,0.0,0.0,0.0,0.0224291710388247
1916,18.4,53.0,8.7,3,749.0,0.0,158.0,6.79,0.0245660881174899
8255,25.1,68.0,18.7,2,754.5,0.0,710.0,30.53,0.0332670642809807
3179,12.4,97.0,11.9,1,747.8,0.0,67.0,2.88,0.0165819737897833
4034,18.3,79.0,14.6,0,763.6,0.0,54.0,2.32,0.0239654269250916
1707,18.9,67.0,12.6,2,750.9,0.0,161.0,6.92,0.0251697962445065
5283,14.2,93.0,13.1,0,757.4,0.0,0.0,0.0,0.0187483496171111
2524,17.6,74.0,12.9,0,760.1,0.0,183.0,7.87,0.0231548480463096
3712,8.3,96.0,7.7,0,750.9,0.0,50.0,2.15,0.0110534025835663
2470,18.8,68.0,12.8,0,760.3,0.0,462.0,19.87,0.0247270814152308
4679,17.0,77.0,12.9,0,760.0,0.0,44.0,1.89,0.0223684210526315
11598,17.2,90.0,15.5,0,763.9,0.0,0.0,0.0,0.0225160361303835
5900,17.6,67.0,11.4,3,759.0,0.0,184.0,7.91,0.0231884057971014
6928,21.2,50.0,10.4,0,764.2,0.0,165.0,7.1,0.0277414289453022
9745,17.3,48.0,6.2,3,759.5,0.0,380.0,16.34,0.0227781435154707
178,14.1,82.0,11.0,0,763.9,0.0,133.0,5.72,0.0184579133394423
4593,19.3,63.0,12.1,3,759.2,0.0,125.0,5.38,0.0254214963119072
3056,11.9,74.0,7.5,3,741.2,0.0,480.0,20.64,0.0160550458715596
6300,12.4,87.0,10.3,1,743.7,0.0,20.0,0.86,0.0166733898077181
637,22.5,42.0,8.9,1,758.8,0.0,859.0,36.94,0.029652082235108
11005,16.4,85.0,13.9,0,759.6,0.0,0.0,0.0,0.0215903106898367
6537,17.7,69.0,12.0,2,766.5,0.0,245.0,10.54,0.023091976516634
4541,18.6,80.0,15.0,4,750.4,0.0,78.0,3.35,0.0247867803837953
852,13.7,91.0,12.3,1,756.4,0.0,43.0,1.85,0.0181121099947117
9639,15.2,72.0,10.2,4,752.9,0.0,187.0,8.04,0.0201886040642847
4544,18.8,77.0,14.7,4,750.3,0.0,105.0,4.52,0.025056644009063
4040,22.4,70.0,16.6,0,763.2,0.0,51.0,2.19,0.0293501048218029
8606,19.6,82.0,16.4,0,759.1,0.0,0.0,0.0,0.0258200500592807
4233,21.8,45.0,9.4,0,760.4,0.0,176.0,7.57,0.0286691215149921
10869,14.1,89.0,12.3,0,767.0,0.0,0.0,0.0,0.0183833116036505
7194,14.5,83.0,11.6,1,755.4,0.0,53.0,2.28,0.01919512840879
10356,14.1,93.0,12.9,1,764.7,0.0,89.0,3.83,0.0184386033738721
6965,22.2,48.0,10.7,2,764.0,0.0,869.0,37.37,0.0290575916230366
2581,15.6,91.0,14.1,0,761.0,0.0,94.0,4.04,0.0204993429697766
8099,19.8,82.0,16.6,0,763.5,0.0,127.0,5.46,0.0259332023575638
2807,17.1,54.0,7.7,2,753.1,0.0,120.0,5.16,0.0227061479219227
6273,11.2,89.0,9.5,1,751.1,0.0,141.0,6.06,0.0149114631873252
7093,11.7,77.0,7.8,0,760.0,0.0,5.0,0.22,0.0153947368421052
8097,18.7,85.0,16.1,0,763.5,0.0,49.0,2.11,0.0244924688932547
10516,19.6,73.0,14.6,2,758.6,0.0,158.0,6.79,0.0258370682836804
11252,14.8,92.0,13.5,2,762.1,0.0,0.0,0.0,0.0194200236189476
9692,15.2,56.0,6.4,5,756.5,0.0,285.0,12.26,0.0200925313945803
242,16.3,80.0,12.8,0,763.5,0.0,140.0,6.02,0.0213490504256712
3190,12.2,96.0,11.6,0,748.2,0.0,172.0,7.4,0.016305800588078
10382,16.5,88.0,14.5,0,765.5,0.0,0.0,0.0,0.0215545395166557
10180,20.5,61.0,12.7,4,756.5,0.0,387.0,16.64,0.0270984798413747
1430,24.1,48.0,12.4,1,755.1,0.0,611.0,26.28,0.0319163024764931
7917,20.4,87.0,18.2,1,752.2,0.0,619.0,26.62,0.0271204466897101
7673,19.4,56.0,10.4,2,758.1,0.0,614.0,26.41,0.0255902915182693
993,21.9,46.0,9.8,2,754.9,0.0,859.0,36.94,0.0290104649622466
10023,15.9,91.0,14.4,2,750.5,0.0,103.0,4.43,0.0211858760826115
11111,15.8,95.0,15.0,0,755.2,0.0,0.0,0.0,0.0209216101694915
7448,25.4,39.0,10.5,5,759.3,0.0,363.0,15.61,0.0334518635585407
2505,19.4,61.0,11.7,0,759.2,0.0,181.0,7.78,0.0255532139093782
5944,13.4,81.0,10.2,3,763.5,0.0,22.0,0.95,0.0175507531106745
5645,8.9,96.0,8.3,0,743.8,0.0,2.0,0.09,0.0119655821457381
10820,13.3,90.0,11.7,0,765.4,0.0,0.0,0.0,0.0173765351450222
7997,17.6,86.0,15.2,1,759.0,0.0,0.0,0.0,0.0231884057971014
7982,19.8,65.0,13.1,3,758.2,0.0,0.0,0.0,0.0261144816671063
1458,24.1,56.0,14.8,2,753.6,0.0,620.0,26.66,0.0319798301486199
10252,13.3,87.0,11.2,0,759.0,0.0,0.0,0.0,0.0175230566534914
407,22.9,53.0,12.8,1,758.9,0.0,234.0,10.06,0.0301752536566082
5787,12.9,96.0,12.3,0,751.7,0.0,29.0,1.25,0.0171611015032592
10940,20.5,70.0,14.8,2,764.4,0.0,347.0,14.92,0.0268184196755625
11456,7.7,90.0,6.2,0,761.9,0.0,2.0,0.09,0.0101063131644572
7865,16.1,92.0,14.8,0,758.4,0.0,149.0,6.41,0.0212289029535865
7918,20.9,83.0,17.9,1,752.2,0.25,328.0,14.11,0.0277851635203403
10029,15.7,91.0,14.2,2,752.0,0.0,114.0,4.9,0.020877659574468
8147,19.6,91.0,18.0,1,758.9,0.0,104.0,4.47,0.0258268546580577
10337,14.8,95.0,14.0,0,763.1,0.0,0.0,0.0,0.0193945747608439
2674,23.9,71.0,18.4,0,750.4,0.0,357.0,15.35,0.0318496801705756
10038,17.6,76.0,13.3,2,753.9,0.0,176.0,7.57,0.0233452712561347
6399,21.6,48.0,10.1,2,767.4,0.0,253.0,10.88,0.0281469898358092
1013,18.6,85.0,16.0,1,756.9,0.0,460.0,19.78,0.0245739199365834
3468,17.7,76.0,13.4,4,756.2,0.0,35.0,1.51,0.0234065062152869
1884,18.9,58.0,10.4,2,758.6,0.0,306.0,13.16,0.0249143158449775
155,14.2,73.0,9.4,0,764.3,0.0,154.0,6.62,0.0185790919795891
757,20.4,68.0,14.3,2,746.6,0.0,422.0,18.15,0.027323868202518
2122,15.9,95.0,15.1,4,747.1,0.0,100.0,4.3,0.0212822915272386
11755,16.7,89.0,14.8,0,765.7,0.0,109.0,4.69,0.0218101083975447
7812,13.6,96.0,12.9,4,759.7,0.25,101.0,4.34,0.017901803343425
5998,14.3,75.0,9.9,3,764.0,0.0,11.0,0.47,0.0187172774869109
1766,14.4,80.0,11.0,2,750.2,0.0,267.0,11.48,0.0191948813649693
8796,22.1,64.0,15.0,3,755.8,0.0,14.0,0.6,0.0292405398253506
10027,15.4,91.0,14.0,2,751.6,0.0,113.0,4.86,0.0204896221394358
10733,10.9,87.0,8.9,0,764.1,0.0,0.0,0.0,0.0142651485407669
3700,7.7,93.0,6.6,3,743.7,0.0,124.0,5.33,0.0103536372193088
6410,17.4,70.0,11.9,0,768.8,0.0,0.0,0.0,0.0226326742976066
10048,13.1,82.0,10.1,0,756.9,0.0,0.0,0.0,0.0173074382349055
5478,15.3,92.0,14.0,0,762.4,0.0,18.0,0.77,0.0200682056663168
337,22.3,56.0,13.1,2,757.6,0.0,566.0,24.34,0.0294350580781415
7322,13.6,73.0,8.9,0,761.9,0.0,0.0,0.0,0.0178501115631972
8176,22.7,73.0,17.6,5,757.6,0.0,0.0,0.0,0.0299630411826821
11736,14.2,92.0,12.9,1,765.0,0.0,0.0,0.0,0.0185620915032679
10310,17.1,80.0,13.6,2,762.5,0.0,196.0,8.43,0.0224262295081967
1935,17.9,62.0,10.5,2,751.2,0.0,254.0,10.92,0.0238285410010649
6755,11.2,81.0,8.1,0,764.7,0.0,0.0,0.0,0.0146462665097423
4427,20.3,52.0,10.1,0,762.3,0.0,27.0,1.16,0.0266299357208448
9298,13.8,79.0,10.3,3,752.6,0.25,36.0,1.55,0.0183364336965187
9241,14.9,85.0,12.4,3,752.1,0.0,0.0,0.0,0.0198111953197713
6997,14.7,83.0,11.9,0,762.5,0.0,5.0,0.22,0.0192786885245901
10625,14.6,81.0,11.3,0,761.0,0.0,0.0,0.0,0.019185282522996
7645,18.1,65.0,11.4,1,759.1,0.0,21.0,0.9,0.02384402582005
8356,25.7,57.0,16.6,2,763.8,0.0,594.0,25.55,0.0336475517151086
